idx,angdist_arcsec,qso_name,qso_type,qso_ra,qso_dec,qso_z
80940,115.377343,SDSS J000240.16-055640.1,qX,0.6673728,-5.9444949,2.0999999046325684
80940,116.099329,J000236.44-055540.2,X,0.651873,-5.9278513,1.5
985,78.742249,SDSS J120803.06+454628.6,QX,182.0128106,45.774655,2.132999897003174
985,126.481274,SDSS J120744.21+454534.3,Q,181.9342745,45.7595489,1.2869999408721924
50962,94.230584,J094919.60-061935.3,R,147.3316945,-6.3264723,
90928,149.985917,WISEA J004406.42-561350.8,q,11.0267782,-56.2308069,0.30000001192092896
30992,90.463523,SDSS J120049.40+213056.8,Q,180.205835,21.5157756,2.2190001010894775
30992,106.223408,SDSS J120052.70+213406.7,N,180.2196,21.568528,0.057999998331069946
40957,111.510458,WISEA J213622.87+044951.3,q,324.0953524,4.8309003,1.5
10970,139.270661,SDSS J232314.18+281446.8,Q,350.8090803,28.2463569,1.6549999713897705
10970,150.017036,SDSS J232331.40+281148.6,Q,350.8808411,28.1968574,1.3600000143051147
986,53.633878,SDSS J121004.37+434057.6,QX,182.5182214,43.6826704,2.188999891281128
986,169.56032,SDSS J120953.96+434022.0,QX,182.4748516,43.6727638,1.7990000247955322
80942,124.584105,SDSS J235703.79-082427.7,Q,359.2658001,-8.407709,2.510999917984009
50964,149.435882,SDSS J105158.82+234212.5,Q,162.9950639,23.7034887,2.1070001125335693
70964,124.207717,SDSS J102211.75+263537.5,Q,155.5489708,26.5937636,2.0480000972747803
70964,125.679105,SDSS J102157.91+263823.9,Q,155.4913443,26.6400062,0.8759999871253967
