GroupID,Ngal,RAJ2000,DEJ2000,Distc,R200,M200
44572,2,180.975686936,0.319045676,362.228477,0.45743998885154724,11.088000297546387
44573,3,217.664556974,11.259589852,377.027883,0.15289999544620514,0.4155200123786926
44574,3,141.705280333,15.213947496,540.247985,0.1322699934244156,0.2798900008201599
44575,2,168.042657106,24.043154789,601.717898,0.21963000297546387,1.301300048828125
44576,7,197.273782535,17.54105638,351.480641,0.868690013885498,75.74299621582031
44577,7,217.738829661,57.395608118,457.614211,0.5568400025367737,20.461999893188477
44578,2,191.496649743,-3.203939521,540.085493,0.6652100086212158,35.5989990234375
44579,2,198.811800853,56.815495844,167.8695,0.06653700023889542,0.0326399989426136
44580,2,153.587111519,14.332928506,358.273909,0.0992169976234436,0.11303000152111053
44581,3,228.17101982,34.81161943,331.00819,0.25749000906944275,1.9630000591278076
44582,2,233.463175004,-0.063957303,297.117519,0.1448100060224533,0.3464600145816803
44583,5,212.697160232,7.27184028,491.671364,0.6487600207328796,32.63100051879883
44584,2,185.436551408,12.598574394,666.891837,0.9052900075912476,92.66100311279297
44585,2,235.219293,14.322249562,518.554802,0.4750699996948242,12.89799976348877
44586,4,145.230140069,5.574217491,384.814146,0.38881000876426697,6.845099925994873
44587,8,222.166682273,55.368744259,329.506558,0.8038600087165833,59.71099853515625
44588,5,222.401039567,55.275236872,322.74716,0.6346700191497803,29.34000015258789
44589,2,169.539935645,41.217410336,399.340503,0.38328999280929565,6.5802998542785645
44590,2,130.092419495,44.565039678,414.217563,0.1984499990940094,0.9165199995040894
44591,2,155.666757961,32.742638796,549.30978,0.905269980430603,89.92900085449219
44592,3,161.706815417,27.358570315,465.535321,0.16886000335216522,0.5716999769210815
44593,7,219.678426375,21.113419673,431.495494,0.938510000705719,97.3479995727539
44594,3,165.095164937,32.637650526,262.749108,0.30263999104499817,3.1377999782562256
44595,3,225.301523068,9.562881193,624.504197,0.7714800238609314,56.72600173950195
44596,8,182.218243188,32.934639795,251.75412,0.7967100143432617,57.099998474121094
44597,2,231.601117624,43.622960609,543.336449,0.21653999388217926,1.2288999557495117
44598,4,202.115647846,55.191015902,293.307517,0.1874600052833557,0.7509099841117859
44599,2,151.298377524,28.08385044,679.400673,0.10379999876022339,0.14013999700546265
44600,2,196.684153142,2.762128608,383.900063,0.35464000701904297,5.193299770355225
44601,3,179.643892202,52.565596495,291.063902,0.16929000616073608,0.5528200268745422
44602,2,168.581386056,5.734044086,216.401656,0.030386999249458313,0.0031429000664502382
44603,2,130.231791105,17.921482257,314.029169,0.28637000918388367,2.690000057220459
44604,3,175.663303988,-0.982714231,468.844039,0.8496299982070923,72.88300323486328
