idx,subCl,spCl,e_zsp
31985,STARFORMING,GALAXY,1e-05
11431,,GALAXY,1e-05
42386,,GALAXY,2e-05
42380,STARFORMING,GALAXY,1e-05
34830,,,
21856,BROADLINE,GALAXY,1e-05
47677,STARFORMING,GALAXY,1e-05
6053,BROADLINE,GALAXY,1e-05
42319,,GALAXY,4e-05
64629,STARFORMING,GALAXY,1e-05
47695,,GALAXY,1e-05
26618,,GALAXY,2e-05
16917,,GALAXY,5e-05
24699,,GALAXY,2e-05
76973,STARFORMING,GALAXY,1e-05
24746,,GALAXY,3e-05
24785,,GALAXY,5e-05
52828,STARFORMING,GALAXY,2e-05
42709,,,
1233,,GALAXY,2e-05
42705,STARFORMING,GALAXY,1e-05
36399,,GALAXY,3e-05
47546,BROADLINE,GALAXY,1e-05
71412,,GALAXY,2e-05
61488,BROADLINE,GALAXY,2e-05
25004,,GALAXY,3e-05
76942,STARFORMING,GALAXY,1e-05
4408,,,
70441,STARFORMING,GALAXY,1e-05
55915,,,
14604,STARFORMING,GALAXY,2e-05
52308,,,
18826,,GALAXY,2e-05
75575,STARFORMING,GALAXY,1e-05
60422,STARFORMING,GALAXY,1e-05
78386,,,
48505,,,
41544,,GALAXY,2e-05
18823,,GALAXY,2e-05
56299,,,
15582,,GALAXY,4e-05
75547,STARFORMING,GALAXY,1e-05
2213,,GALAXY,3e-05
46740,,GALAXY,2e-05
24233,,GALAXY,2e-05
41682,,GALAXY,2e-05
6132,,GALAXY,3e-05
28662,STARFORMING,GALAXY,1e-05
15564,,GALAXY,3e-05
60478,STARFORMING,GALAXY,2e-05
55033,STARFORMING,GALAXY,2e-05
41654,STARBURST,GALAXY,0.0
719,,GALAXY,3e-05
78202,STARBURST,GALAXY,0.0
19789,STARFORMING,GALAXY,2e-05
75621,,GALAXY,4e-05
69813,,GALAXY,2e-05
41623,,GALAXY,3e-05
8189,,GALAXY,2e-05
33170,,GALAXY,3e-05
17026,,GALAXY,3e-05
78548,,,
9096,BROADLINE,GALAXY,1e-05
6159,,GALAXY,1e-05
41302,,GALAXY,3e-05
60281,,,
16289,,GALAXY,4e-05
43773,,,
43782,,,
27228,,GALAXY,3e-05
46659,STARFORMING,GALAXY,1e-05
41248,,GALAXY,1e-05
78684,STARFORMING,GALAXY,1e-05
25246,,GALAXY,3e-05
52236,,GALAXY,4e-05
17029,BROADLINE,GALAXY,1e-05
48563,,,
10367,,GALAXY,2e-05
75529,,,
10363,,GALAXY,2e-05
41369,,,
60301,AGN,GALAXY,1e-05
48640,STARBURST,GALAXY,1e-05
75512,,GALAXY,1e-05
34375,,GALAXY,2e-05
61866,STARBURST,GALAXY,1e-05
43741,,,
65273,STARFORMING,GALAXY,1e-05
25176,,GALAXY,3e-05
69936,,GALAXY,4e-05
10980,,,
71779,STARFORMING,GALAXY,1e-05
21626,STARFORMING,GALAXY,1e-05
16966,,,
41968,,GALAXY,2e-05
75858,,GALAXY,2e-05
77801,,,
70223,STARFORMING,GALAXY,1e-05
7176,,GALAXY,2e-05
46916,,GALAXY,1e-05
48235,,GALAXY,1e-05
36146,,GALAXY,2e-05
25115,,,
30273,,GALAXY,2e-05
52562,,GALAXY,3e-05
77652,STARBURST,GALAXY,1e-05
60762,,,
11826,,GALAXY,4e-05
42072,BROADLINE,GALAXY,1e-05
10985,,GALAXY,3e-05
43409,,,
12538,,GALAXY,3e-05
77811,,,
77814,STARBURST,GALAXY,1e-05
41776,BROADLINE,GALAXY,1e-05
778,,GALAXY,2e-05
43548,,,
18850,,GALAXY,3e-05
41769,,GALAXY,1e-05
78063,,,
75706,STARFORMING,GALAXY,1e-05
30388,,GALAXY,1e-05
1467,,,
51850,,GALAXY,3e-05
30390,,GALAXY,2e-05
33146,,GALAXY,1e-05
2598,AGN,GALAXY,1e-05
75820,,GALAXY,1e-05
70172,,,
34471,,GALAXY,1e-05
41883,,GALAXY,5e-05
18862,,GALAXY,2e-05
56081,STARFORMING,GALAXY,1e-05
77991,STARFORMING,GALAXY,1e-05
5538,,GALAXY,2e-05
21215,BROADLINE,GALAXY,1e-05
41813,,GALAXY,3e-05
59705,,GALAXY,2e-05
51926,,,
28322,,GALAXY,2e-05
26074,AGN,GALAXY,1e-05
20805,,,
20295,,GALAXY,4e-05
58876,STARFORMING,GALAXY,2e-05
1978,,GALAXY,2e-05
62605,,GALAXY,2e-05
81409,STARFORMING,GALAXY,1e-05
54310,STARFORMING,GALAXY,2e-05
50185,,GALAXY,3e-05
4767,,,
35658,,GALAXY,2e-05
8650,,GALAXY,2e-05
26086,,GALAXY,4e-05
26085,,GALAXY,1e-05
81293,STARFORMING,GALAXY,1e-05
54365,,GALAXY,2e-05
39221,,GALAXY,4e-05
17455,,GALAXY,3e-05
39207,,,
23647,,GALAXY,3e-05
3917,,GALAXY,2e-05
16682,,GALAXY,1e-05
45872,,GALAXY,1e-05
58952,STARFORMING,GALAXY,1e-05
45867,,GALAXY,2e-05
11785,,GALAXY,3e-05
39041,,GALAXY,3e-05
39038,,GALAXY,1e-05
62698,,,
33493,,GALAXY,3e-05
81691,,GALAXY,1e-05
23048,,GALAXY,2e-05
51316,,GALAXY,3e-05
38821,,GALAXY,2e-05
13739,STARFORMING,GALAXY,1e-05
73244,,GALAXY,2e-05
74201,STARFORMING,GALAXY,1e-05
81578,STARFORMING,GALAXY,2e-05
27884,,,
81597,STARFORMING,GALAXY,1e-05
1958,BROADLINE,GALAXY,2e-05
67498,STARFORMING,GALAXY,1e-05
73237,,GALAXY,3e-05
38993,BROADLINE,GALAXY,2e-05
81647,STARFORMING,GALAXY,1e-05
33483,,GALAXY,3e-05
51295,,,
25555,,GALAXY,2e-05
33976,,,
74523,STARBURST,GALAXY,1e-05
12508,,GALAXY,1e-05
57382,AGN,GALAXY,1e-05
49914,STARBURST,GALAXY,1e-05
22697,STARFORMING,GALAXY,1e-05
74472,STARFORMING,GALAXY,1e-05
59163,,,
67925,,GALAXY,1e-05
9683,,,
57347,,,
23336,,GALAXY,2e-05
23335,,GALAXY,1e-05
68040,STARFORMING,GALAXY,2e-05
62454,STARFORMING,GALAXY,1e-05
35734,,,
68033,STARFORMING,GALAXY,2e-05
51600,STARFORMING,GALAXY,1e-05
32397,,,
19191,,GALAXY,3e-05
49874,,GALAXY,2e-05
27753,,GALAXY,4e-05
66187,STARFORMING,GALAXY,1e-05
67792,STARFORMING,GALAXY,1e-05
63344,,GALAXY,2e-05
10189,,,
66200,,GALAXY,1e-05
62520,STARBURST,GALAXY,1e-05
6291,,GALAXY,3e-05
8640,AGN,GALAXY,1e-05
35223,STARFORMING,GALAXY,1e-05
27830,STARFORMING,GALAXY,2e-05
39291,,GALAXY,3e-05
39286,,,
23214,,GALAXY,3e-05
46001,,GALAXY,2e-05
67883,,GALAXY,2e-05
49969,,GALAXY,3e-05
59118,,,
74411,STARFORMING,GALAXY,1e-05
74324,STARFORMING,GALAXY,1e-05
39412,,GALAXY,2e-05
3365,,GALAXY,2e-05
7601,,GALAXY,1e-05
67806,,GALAXY,1e-05
51504,STARFORMING,GALAXY,1e-05
10817,,GALAXY,2e-05
32469,,,
44978,,GALAXY,1e-05
66659,STARFORMING,GALAXY,1e-05
62963,,GALAXY,1e-05
17365,BROADLINE,GALAXY,1e-05
38185,,GALAXY,3e-05
58288,,GALAXY,2e-05
42,,GALAXY,2e-05
3260,,GALAXY,3e-05
45282,,GALAXY,2e-05
6373,,GALAXY,2e-05
3979,,GALAXY,3e-05
54076,,,
45536,,GALAXY,3e-05
58074,,GALAXY,3e-05
25820,,GALAXY,2e-05
38267,STARFORMING,GALAXY,2e-05
22863,,GALAXY,3e-05
51075,,,
62937,,,
45541,,,
45216,AGN,GALAXY,1e-05
7514,,GALAXY,2e-05
29578,,GALAXY,3e-05
16037,,GALAXY,1e-05
73673,STARFORMING,GALAXY,1e-05
28169,,GALAXY,2e-05
54014,STARFORMING,GALAXY,0.0
45433,,GALAXY,3e-05
45410,,,
4,AGN,GALAXY,3e-05
22779,,GALAXY,3e-05
18430,,GALAXY,2e-05
21752,STARFORMING,GALAXY,1e-05
25901,,GALAXY,1e-05
45313,,,
25909,,GALAXY,2e-05
28173,,GALAXY,3e-05
38132,,GALAXY,2e-05
7488,,,
58347,,,
31112,,GALAXY,1e-05
50918,,GALAXY,5e-05
8677,,GALAXY,1e-05
1900,,GALAXY,4e-05
8680,,GALAXY,2e-05
21103,,GALAXY,3e-05
45487,,GALAXY,2e-05
57997,STARFORMING,GALAXY,2e-05
57994,,,
20488,,GALAXY,1e-05
16645,,GALAXY,2e-05
67187,,,
82095,STARFORMING,GALAXY,1e-05
58567,,,
58561,STARFORMING,GALAXY,1e-05
57831,STARFORMING,GALAXY,1e-05
38570,,GALAXY,4e-05
35342,,,
10524,BROADLINE,GALAXY,1e-05
38666,BROADLINE,GALAXY,1e-05
18499,,GALAXY,2e-05
66440,STARFORMING,GALAXY,1e-05
203,,GALAXY,1e-05
67309,,GALAXY,1e-05
26007,,GALAXY,1e-05
66399,,GALAXY,2e-05
15968,,GALAXY,3e-05
19248,STARFORMING,GALAXY,1e-05
38551,,GALAXY,2e-05
10812,,GALAXY,3e-05
73314,,,
25993,,GALAXY,2e-05
63142,,GALAXY,1e-05
27974,,GALAXY,2e-05
50497,BROADLINE,GALAXY,1e-05
45158,,GALAXY,3e-05
67032,,GALAXY,2e-05
116,,GALAXY,3e-05
11760,,GALAXY,3e-05
58374,STARFORMING,GALAXY,2e-05
45170,,GALAXY,2e-05
6422,,,
28193,,GALAXY,2e-05
82539,STARFORMING,GALAXY,1e-05
73848,,,
38285,,GALAXY,1e-05
82552,STARBURST,GALAXY,1e-05
3188,,GALAXY,2e-05
73427,AGN,GALAXY,1e-05
66582,STARFORMING,GALAXY,1e-05
58548,STARFORMING,GALAXY,1e-05
67102,,,
45089,,GALAXY,2e-05
82225,STARFORMING,GALAXY,1e-05
45618,,GALAXY,2e-05
58483,,GALAXY,2e-05
38415,,GALAXY,3e-05
45610,,GALAXY,4e-05
31015,STARFORMING,GALAXY,1e-05
22907,,GALAXY,4e-05
22919,,GALAXY,1e-05
13886,,GALAXY,3e-05
55414,,GALAXY,1e-05
62347,,GALAXY,3e-05
51686,,,
11281,,GALAXY,3e-05
22640,,,
59489,,,
74617,STARFORMING,GALAXY,1e-05
65874,,,
21723,,GALAXY,2e-05
1687,,GALAXY,2e-05
20186,,GALAXY,3e-05
49464,,GALAXY,3e-05
44280,,GALAXY,1e-05
28426,,GALAXY,3e-05
72611,STARFORMING,GALAXY,2e-05
40297,,GALAXY,3e-05
15141,STARFORMING,GALAXY,1e-05
18075,,GALAXY,4e-05
20181,,GALAXY,5e-05
5845,,GALAXY,2e-05
68173,,GALAXY,2e-05
32371,,,
80307,STARFORMING,GALAXY,2e-05
13364,,GALAXY,2e-05
21551,,GALAXY,2e-05
46264,,GALAXY,2e-05
59317,,GALAXY,2e-05
65880,STARFORMING,GALAXY,1e-05
22375,BROADLINE,GALAXY,2e-05
44288,STARFORMING,GALAXY,1e-05
74809,BROADLINE,GALAXY,1e-05
65942,STARFORMING,GALAXY,1e-05
23515,,GALAXY,2e-05
49451,,GALAXY,3e-05
3395,,GALAXY,4e-05
54623,AGN,GALAXY,1e-05
20132,STARFORMING,GALAXY,1e-05
68217,STARFORMING,GALAXY,1e-05
9809,,,
8470,,GALAXY,3e-05
57210,STARFORMING,GALAXY,1e-05
80482,STARFORMING,GALAXY,1e-05
80521,,GALAXY,1e-05
74695,,GALAXY,2e-05
79974,STARFORMING,GALAXY,1e-05
80339,STARFORMING,GALAXY,2e-05
17152,,GALAXY,3e-05
79991,STARFORMING,GALAXY,1e-05
80348,,,
74856,,GALAXY,3e-05
39873,,GALAXY,3e-05
35826,STARFORMING,GALAXY,1e-05
57119,,,
39845,,GALAXY,2e-05
40194,BROADLINE,GALAXY,1e-05
25460,BROADLINE,GALAXY,1e-05
65856,,GALAXY,2e-05
19421,,GALAXY,3e-05
29353,,GALAXY,2e-05
8565,,GALAXY,2e-05
62416,,GALAXY,1e-05
68384,,GALAXY,2e-05
10904,,GALAXY,3e-05
68498,STARFORMING,GALAXY,1e-05
13944,,GALAXY,3e-05
44391,STARFORMING,GALAXY,1e-05
72526,,,
80666,,,
68093,,,
80661,,GALAXY,3e-05
72693,STARFORMING,GALAXY,1e-05
72596,STARFORMING,GALAXY,1e-05
80039,STARFORMING,GALAXY,1e-05
39850,,GALAXY,1e-05
20206,,GALAXY,2e-05
68548,STARFORMING,GALAXY,1e-05
37373,BROADLINE,GALAXY,2e-05
68390,STARBURST,GALAXY,1e-05
2045,,GALAXY,2e-05
13513,,GALAXY,2e-05
21545,,GALAXY,1e-05
9337,,GALAXY,3e-05
80005,AGN,GALAXY,1e-05
40032,,GALAXY,2e-05
19450,,GALAXY,2e-05
74908,STARFORMING,GALAXY,1e-05
82372,STARFORMING,GALAXY,1e-05
50647,,GALAXY,2e-05
28549,,GALAXY,3e-05
68493,,GALAXY,3e-05
40570,,GALAXY,3e-05
21983,STARFORMING,GALAXY,1e-05
30721,,GALAXY,3e-05
68957,STARFORMING,GALAXY,1e-05
68484,,GALAXY,1e-05
82322,STARFORMING,GALAXY,1e-05
77234,STARFORMING,GALAXY,1e-05
66573,,,
18927,,GALAXY,2e-05
36491,,GALAXY,2e-05
61032,,GALAXY,1e-05
37836,STARFORMING,GALAXY,2e-05
65533,,GALAXY,1e-05
38385,STARFORMING,GALAXY,1e-05
10654,,,
28027,,GALAXY,1e-05
77251,STARFORMING,GALAXY,2e-05
17979,STARFORMING,GALAXY,1e-05
79670,STARFORMING,GALAXY,1e-05
51974,,GALAXY,2e-05
67090,STARFORMING,GALAXY,2e-05
10297,,GALAXY,3e-05
51164,,GALAXY,1e-05
33076,,GALAXY,1e-05
9568,,GALAXY,3e-05
57818,,GALAXY,4e-05
42435,STARFORMING,GALAXY,1e-05
30262,,,
33061,,GALAXY,3e-05
20949,,GALAXY,2e-05
55829,,GALAXY,4e-05
47951,,GALAXY,2e-05
57097,,,
65827,STARFORMING,GALAXY,1e-05
31536,STARFORMING,GALAXY,2e-05
66405,STARFORMING,GALAXY,1e-05
34058,STARFORMING,GALAXY,1e-05
51245,STARFORMING,GALAXY,1e-05
70472,,,
67232,,GALAXY,1e-05
49107,,GALAXY,3e-05
80238,STARFORMING,GALAXY,1e-05
38683,STARFORMING,GALAXY,1e-05
13955,,GALAXY,4e-05
13723,,GALAXY,3e-05
10924,STARFORMING,GALAXY,1e-05
67168,STARBURST,GALAXY,1e-05
47868,,GALAXY,2e-05
60979,BROADLINE,GALAXY,1e-05
79586,,,
42530,STARFORMING,GALAXY,1e-05
31635,,GALAXY,2e-05
67158,,GALAXY,1e-05
9871,STARFORMING,GALAXY,1e-05
12649,,GALAXY,4e-05
82168,STARBURST,GALAXY,1e-05
31919,,GALAXY,3e-05
13043,,GALAXY,2e-05
65002,,GALAXY,3e-05
60973,,GALAXY,2e-05
2611,,GALAXY,2e-05
5376,,GALAXY,2e-05
68416,STARFORMING,GALAXY,1e-05
12650,,GALAXY,2e-05
15439,,GALAXY,2e-05
47888,,GALAXY,1e-05
18916,BROADLINE,GALAXY,1e-05
28822,,GALAXY,2e-05
82116,STARFORMING,GALAXY,1e-05
40116,BROADLINE,GALAXY,2e-05
3654,,GALAXY,2e-05
40560,,GALAXY,1e-05
20124,,GALAXY,2e-05
14493,,,
71216,,GALAXY,1e-05
4647,,GALAXY,4e-05
66847,STARFORMING,GALAXY,1e-05
52892,,GALAXY,3e-05
38104,,,
58222,,GALAXY,2e-05
50914,BROADLINE,GALAXY,2e-05
20571,,GALAXY,4e-05
26728,,GALAXY,2e-05
59786,STARFORMING,GALAXY,1e-05
76846,STARBURST,GALAXY,1e-05
15735,,GALAXY,3e-05
10244,,GALAXY,3e-05
8836,,,
38151,AGN,GALAXY,1e-05
20702,,,
59613,,GALAXY,1e-05
55539,,GALAXY,2e-05
58089,,GALAXY,1e-05
65663,M3,STAR,1e-05
8852,,,
61253,STARFORMING,GALAXY,1e-05
17553,AGN,GALAXY,1e-05
49334,,GALAXY,3e-05
50925,,,
68678,,GALAXY,2e-05
11639,,GALAXY,2e-05
82908,,GALAXY,3e-05
28163,,,
6383,,GALAXY,2e-05
68710,STARFORMING,GALAXY,1e-05
38021,,GALAXY,2e-05
20107,STARFORMING,GALAXY,2e-05
40374,STARFORMING,GALAXY,1e-05
82942,STARFORMING,GALAXY,1e-05
22637,,GALAXY,2e-05
66798,,,
40393,AGN,GALAXY,1e-05
28172,,,
68662,,,
51885,,GALAXY,1e-05
37215,BROADLINE,GALAXY,2e-05
38046,,GALAXY,2e-05
4297,,GALAXY,2e-05
38045,,GALAXY,2e-05
82893,,,
23655,,GALAXY,3e-05
1293,,GALAXY,2e-05
49487,,GALAXY,1e-05
23669,,GALAXY,2e-05
27487,,GALAXY,1e-05
11625,,GALAXY,2e-05
6665,,GALAXY,3e-05
37276,,GALAXY,1e-05
8394,,,
50774,STARFORMING,GALAXY,1e-05
49482,,,
26833,,GALAXY,4e-05
2639,,GALAXY,3e-05
17970,,,
4333,STARFORMING,GALAXY,1e-05
4955,STARFORMING,GALAXY,2e-05
12235,,GALAXY,3e-05
70929,,GALAXY,3e-05
67252,,GALAXY,2e-05
42298,,GALAXY,3e-05
77129,STARBURST,GALAXY,1e-05
12849,,GALAXY,1e-05
36488,STARBURST,GALAXY,1e-05
6427,,GALAXY,1e-05
65540,,GALAXY,2e-05
50733,,GALAXY,2e-05
34201,,,
28070,,GALAXY,3e-05
82449,STARFORMING,GALAXY,1e-05
70831,,,
17320,,GALAXY,2e-05
77146,STARFORMING,GALAXY,1e-05
1184,,GALAXY,2e-05
4593,,GALAXY,2e-05
66596,,GALAXY,2e-05
24771,,GALAXY,3e-05
17743,,GALAXY,3e-05
21108,,,
11832,,GALAXY,4e-05
31601,,GALAXY,3e-05
68797,STARBURST,GALAXY,1e-05
82709,STARFORMING,GALAXY,1e-05
49,,,
33647,,GALAXY,2e-05
40269,,GALAXY,1e-05
33646,,GALAXY,3e-05
66669,STARFORMING,GALAXY,1e-05
22641,,GALAXY,2e-05
31999,AGN,GALAXY,2e-05
26805,,GALAXY,1e-05
71020,,GALAXY,2e-05
77012,,,
13644,,GALAXY,2e-05
66644,,,
37171,,,
56819,STARFORMING,GALAXY,1e-05
21408,STARFORMING,GALAXY,1e-05
31070,,GALAXY,2e-05
22849,STARFORMING,GALAXY,1e-05
9778,,GALAXY,1e-05
9667,STARFORMING,GALAXY,1e-05
33502,BROADLINE,GALAXY,2e-05
11575,,GALAXY,2e-05
23208,,GALAXY,3e-05
56295,,GALAXY,2e-05
60403,,GALAXY,1e-05
31751,,,
52294,,GALAXY,2e-05
65168,,GALAXY,2e-05
78392,STARFORMING,GALAXY,1e-05
18824,,,
50046,,GALAXY,1e-05
49733,,GALAXY,5e-05
11529,,GALAXY,2e-05
60094,,,
67779,STARFORMING,GALAXY,1e-05
24208,BROADLINE,GALAXY,2e-05
11532,BROADLINE,GALAXY,2e-05
78619,STARFORMING,GALAXY,1e-05
15590,,GALAXY,2e-05
14126,,GALAXY,3e-05
81099,STARBURST,GALAXY,1e-05
23225,AGN,GALAXY,3e-05
37543,,GALAXY,2e-05
34300,AGN,GALAXY,2e-05
60382,,GALAXY,2e-05
41499,,GALAXY,4e-05
51503,STARFORMING,GALAXY,2e-05
34393,,,
5100,,,
6182,,GALAXY,2e-05
81264,STARFORMING,GALAXY,1e-05
69251,STARFORMING,GALAXY,2e-05
27164,,GALAXY,2e-05
5045,,GALAXY,3e-05
41658,STARFORMING,GALAXY,1e-05
331,STARFORMING,GALAXY,1e-05
49709,,GALAXY,3e-05
50106,,GALAXY,1e-05
66237,STARFORMING,GALAXY,1e-05
2836,,,
40895,BROADLINE,GALAXY,2e-05
4462,,GALAXY,1e-05
17230,STARFORMING,GALAXY,1e-05
59036,,GALAXY,2e-05
81220,STARBURST,GALAXY,1e-05
31415,,,
41583,STARFORMING,GALAXY,1e-05
24237,,GALAXY,3e-05
4470,,,
37402,,GALAXY,3e-05
78283,STARBURST,GALAXY,1e-05
52087,STARFORMING,GALAXY,1e-05
39778,,GALAXY,3e-05
56243,,GALAXY,2e-05
31779,,GALAXY,3e-05
28598,BROADLINE,GALAXY,1e-05
27798,,,
37509,STARFORMING,GALAXY,2e-05
41388,,GALAXY,2e-05
65333,STARFORMING,GALAXY,1e-05
4724,,GALAXY,3e-05
80857,STARFORMING,GALAXY,1e-05
6599,,GALAXY,2e-05
65283,,GALAXY,3e-05
15847,,GALAXY,2e-05
52115,,,
68098,,GALAXY,2e-05
52193,,,
39956,,,
4733,,GALAXY,3e-05
80911,,GALAXY,3e-05
34349,STARFORMING,GALAXY,1e-05
1071,,GALAXY,2e-05
23350,STARFORMING,GALAXY,2e-05
23332,,GALAXY,3e-05
41140,AGN,GALAXY,1e-05
20209,STARFORMING,GALAXY,2e-05
28609,,GALAXY,2e-05
80755,STARFORMING,GALAXY,1e-05
39617,,GALAXY,3e-05
27257,,,
52371,,,
52114,,GALAXY,2e-05
48709,,GALAXY,1e-05
51538,STARBURST,GALAXY,1e-05
33434,STARFORMING,GALAXY,2e-05
81042,STARFORMING,GALAXY,1e-05
8241,,GALAXY,4e-05
9685,AGN,GALAXY,1e-05
2946,,GALAXY,3e-05
18043,,GALAXY,2e-05
49756,STARFORMING,GALAXY,1e-05
66133,STARFORMING,GALAXY,3e-05
390,,,
23941,,GALAXY,3e-05
66136,,GALAXY,2e-05
6586,,GALAXY,2e-05
1030,,GALAXY,2e-05
37432,,GALAXY,2e-05
8251,,,
49926,STARFORMING,GALAXY,1e-05
48846,,GALAXY,2e-05
78711,STARFORMING,GALAXY,1e-05
41310,STARFORMING,GALAXY,1e-05
57400,STARFORMING,GALAXY,3e-05
27706,,,
27309,,GALAXY,2e-05
80436,,GALAXY,2e-05
70245,,,
24468,,GALAXY,1e-05
28714,,GALAXY,1e-05
48182,,GALAXY,1e-05
57667,,GALAXY,3e-05
36632,,GALAXY,1e-05
68332,,,
13941,,GALAXY,1e-05
23044,,,
2556,,,
64746,,GALAXY,3e-05
48176,,,
59413,,,
48221,,GALAXY,1e-05
51327,,GALAXY,4e-05
77846,STARFORMING,GALAXY,1e-05
77823,STARFORMING,GALAXY,1e-05
33396,,GALAXY,3e-05
79325,STARBURST,GALAXY,1e-05
8516,,,
49021,,GALAXY,2e-05
50309,,,
23086,,,
69095,STARFORMING,GALAXY,1e-05
77866,STARFORMING,GALAXY,2e-05
23815,,,
51272,,GALAXY,1e-05
18741,,,
10760,,GALAXY,3e-05
81928,STARFORMING,GALAXY,1e-05
80262,,,
42110,,GALAXY,3e-05
23802,,GALAXY,1e-05
26985,,GALAXY,1e-05
27957,,GALAXY,3e-05
3004,,GALAXY,2e-05
9163,,GALAXY,1e-05
27958,,GALAXY,1e-05
42157,,GALAXY,5e-05
17701,,GALAXY,1e-05
33093,,GALAXY,3e-05
30930,,GALAXY,2e-05
58701,STARFORMING,GALAXY,2e-05
17687,,,
20331,STARFORMING,GALAXY,2e-05
67360,,,
221,,GALAXY,3e-05
10207,,GALAXY,2e-05
77672,STARFORMING,GALAXY,1e-05
49054,,GALAXY,1e-05
79459,STARFORMING,GALAXY,1e-05
69084,,GALAXY,1e-05
12099,,GALAXY,3e-05
50408,,GALAXY,3e-05
59969,,GALAXY,3e-05
33792,STARBURST,GALAXY,1e-05
81956,STARFORMING,GALAXY,1e-05
48262,BROADLINE,GALAXY,2e-05
60661,STARFORMING,GALAXY,3e-05
50151,,GALAXY,3e-05
20512,,,
27861,,GALAXY,2e-05
65918,,GALAXY,2e-05
48370,,GALAXY,4e-05
3079,,GALAXY,2e-05
49693,STARFORMING,GALAXY,1e-05
17244,,GALAXY,4e-05
2599,,,
27335,AGN,GALAXY,1e-05
17087,,GALAXY,5e-05
21611,,,
40869,,,
60517,,GALAXY,2e-05
39205,,GALAXY,3e-05
78156,BROADLINE,GALAXY,1e-05
17593,,GALAXY,2e-05
37621,,GALAXY,1e-05
37032,AGN,GALAXY,1e-05
78121,STARFORMING,GALAXY,1e-05
37041,,,
80421,STARBURST,GALAXY,0.0
80417,,GALAXY,2e-05
57541,,,
27334,,GALAXY,4e-05
27128,BROADLINE,GALAXY,1e-05
60512,STARFORMING,GALAXY,1e-05
50165,,GALAXY,2e-05
78021,,,
70135,STARFORMING,GALAXY,1e-05
30355,,,
48306,STARFORMING,GALAXY,1e-05
13786,,GALAXY,1e-05
27652,AGN,GALAXY,1e-05
48989,,GALAXY,3e-05
50235,,GALAXY,2e-05
28312,,GALAXY,2e-05
11593,,GALAXY,4e-05
41896,,,
24412,,GALAXY,2e-05
77902,STARFORMING,GALAXY,1e-05
57162,,GALAXY,3e-05
41846,STARFORMING,GALAXY,1e-05
3575,,GALAXY,2e-05
78017,STARFORMING,GALAXY,1e-05
81398,BROADLINE,GALAXY,1e-05
6779,AGN,GALAXY,1e-05
48975,STARFORMING,GALAXY,1e-05
56115,,GALAXY,2e-05
10689,,GALAXY,2e-05
37656,,,
77984,,,
19755,,GALAXY,3e-05
15919,,,
77973,,,
45424,,GALAXY,3e-05
61346,,,
72237,,GALAXY,1e-05
18272,,GALAXY,1e-05
21301,BROADLINE,GALAXY,1e-05
74354,STARFORMING,GALAXY,1e-05
71433,STARFORMING,GALAXY,1e-05
21698,BROADLINE,GALAXY,1e-05
2177,,GALAXY,2e-05
72214,STARFORMING,GALAXY,1e-05
13380,,,
43407,,,
73046,,GALAXY,2e-05
26627,,GALAXY,2e-05
35720,,GALAXY,3e-05
44004,STARBURST,GALAXY,1e-05
63405,,GALAXY,2e-05
43369,,,
63383,,GALAXY,2e-05
53406,,GALAXY,4e-05
4083,,GALAXY,2e-05
71713,,GALAXY,2e-05
35954,STARFORMING,GALAXY,1e-05
61675,BROADLINE,GALAXY,1e-05
62055,,,
75265,,,
63300,,GALAXY,2e-05
7587,,GALAXY,1e-05
62023,AGN,GALAXY,2e-05
2202,,GALAXY,4e-05
47219,AGN,GALAXY,2e-05
44962,,GALAXY,2e-05
36246,,GALAXY,4e-05
47225,,GALAXY,2e-05
19011,,GALAXY,3e-05
3807,STARBURST,GALAXY,1e-05
19094,,GALAXY,2e-05
45708,,,
62720,STARFORMING,GALAXY,2e-05
36035,AGN,GALAXY,1e-05
43049,BROADLINE,GALAXY,2e-05
7922,,GALAXY,1e-05
53876,,GALAXY,2e-05
34993,,GALAXY,2e-05
21739,,GALAXY,3e-05
29100,,GALAXY,2e-05
75356,,GALAXY,2e-05
11100,AGN,GALAXY,2e-05
17852,,,
43086,AGN,GALAXY,1e-05
36000,,GALAXY,1e-05
63420,,GALAXY,2e-05
1336,,GALAXY,2e-05
62645,,GALAXY,2e-05
7405,,GALAXY,3e-05
25680,,GALAXY,2e-05
29469,STARFORMING,GALAXY,2e-05
63233,,GALAXY,2e-05
53884,,GALAXY,2e-05
25545,,,
11130,,GALAXY,2e-05
34870,,GALAXY,2e-05
61623,BROADLINE,GALAXY,1e-05
61589,,GALAXY,2e-05
1655,,GALAXY,2e-05
53466,STARFORMING,GALAXY,1e-05
72418,,GALAXY,2e-05
74726,STARFORMING,GALAXY,1e-05
25386,STARFORMING,GALAXY,1e-05
53461,AGN,GALAXY,1e-05
26589,AGN,GALAXY,2e-05
44426,,GALAXY,3e-05
10567,,,
26210,,GALAXY,2e-05
74980,STARFORMING,GALAXY,2e-05
14747,,GALAXY,2e-05
44358,,,
63574,STARFORMING,GALAXY,1e-05
44265,,GALAXY,3e-05
64164,STARFORMING,GALAXY,2e-05
29825,,,
44309,STARFORMING,GALAXY,2e-05
74853,,,
44319,,,
53555,,GALAXY,2e-05
43303,,GALAXY,3e-05
14792,,GALAXY,3e-05
26243,,GALAXY,4e-05
29013,,,
