idx,subCl,spCl,e_zsp
67482,,GALAXY,5e-05
130563,STARFORMING,GALAXY,2e-05
130561,,GALAXY,2e-05
68762,STARFORMING,GALAXY,2e-05
138135,STARFORMING,GALAXY,2e-05
130462,STARFORMING,GALAXY,1e-05
69185,,,
130062,STARFORMING,GALAXY,2e-05
69184,,,
140574,STARBURST,GALAXY,1e-05
130095,,GALAXY,2e-05
130099,STARFORMING,GALAXY,1e-05
130100,STARFORMING,GALAXY,1e-05
69589,STARFORMING,GALAXY,2e-05
69575,,GALAXY,3e-05
130126,STARFORMING,GALAXY,1e-05
69558,,GALAXY,2e-05
130140,,GALAXY,3e-05
49091,STARFORMING,GALAXY,1e-05
140566,,,
69475,,GALAXY,3e-05
49110,,,
130668,,GALAXY,2e-05
49125,,GALAXY,2e-05
130669,AGN,GALAXY,1e-05
69423,,GALAXY,3e-05
49143,,GALAXY,3e-05
130684,,GALAXY,2e-05
69410,,,
130695,STARFORMING,GALAXY,1e-05
130663,STARFORMING,GALAXY,1e-05
69374,STARBURST,GALAXY,1e-05
49078,STARFORMING,GALAXY,1e-05
129920,STARFORMING,GALAXY,1e-05
68955,STARFORMING,GALAXY,2e-05
68954,STARFORMING,GALAXY,3e-05
68947,,GALAXY,3e-05
129939,,GALAXY,3e-05
69360,,,
69332,,,
129973,STARFORMING,GALAXY,1e-05
550,,GALAXY,2e-05
69271,STARFORMING,GALAXY,1e-05
140582,STARBURST,GALAXY,0.0
140630,,GALAXY,2e-05
69258,STARFORMING,GALAXY,1e-05
69256,,,
140602,,,
69253,,GALAXY,3e-05
69241,STARFORMING,GALAXY,1e-05
49074,STARFORMING,GALAXY,2e-05
69240,,,
130045,,,
69204,,,
69202,STARFORMING,GALAXY,1e-05
69186,,,
751,,GALAXY,3e-05
68895,,,
130699,,GALAXY,3e-05
68692,,GALAXY,2e-05
141184,,,
49307,,,
130861,,,
141175,STARBURST,GALAXY,0.0
49342,,GALAXY,3e-05
68235,STARFORMING,GALAXY,1e-05
130873,,GALAXY,1e-05
49369,STARFORMING,GALAXY,2e-05
49382,,,
68214,,GALAXY,4e-05
68251,STARFORMING,GALAXY,1e-05
68193,,GALAXY,2e-05
130400,,GALAXY,3e-05
141122,,GALAXY,4e-05
130420,,GALAXY,2e-05
68165,,GALAXY,1e-05
68160,,GALAXY,2e-05
49435,STARFORMING,GALAXY,2e-05
68112,,GALAXY,6e-05
68110,,GALAXY,2e-05
141101,,GALAXY,2e-05
68109,STARFORMING,GALAXY,1e-05
68080,,GALAXY,2e-05
68174,,GALAXY,2e-05
140542,STARFORMING,GALAXY,1e-05
49257,,GALAXY,2e-05
49247,,GALAXY,3e-05
140528,,GALAXY,3e-05
68653,,GALAXY,2e-05
68627,,GALAXY,3e-05
68624,,,
130744,STARFORMING,GALAXY,2e-05
130766,,,
140526,,GALAXY,2e-05
68485,,GALAXY,1e-05
68481,,GALAXY,3e-05
68442,,,
130843,STARFORMING,GALAXY,1e-05
68431,,GALAXY,3e-05
130814,STARFORMING,GALAXY,1e-05
68391,,GALAXY,2e-05
68390,,GALAXY,3e-05
130826,STARFORMING,GALAXY,1e-05
140510,STARFORMING,GALAXY,1e-05
49205,,GALAXY,5e-05
141032,,GALAXY,2e-05
130834,,,
68360,,,
755,,GALAXY,2e-05
141018,,GALAXY,2e-05
67620,,GALAXY,3e-05
67471,STARFORMING,GALAXY,1e-05
66194,,,
140455,,GALAXY,2e-05
131845,,,
131846,STARFORMING,GALAXY,2e-05
66187,,GALAXY,2e-05
65739,,GALAXY,2e-05
131854,STARFORMING,GALAXY,1e-05
140437,STARFORMING,GALAXY,1e-05
65727,,,
65716,,GALAXY,3e-05
65697,,GALAXY,3e-05
131844,STARBURST,GALAXY,1e-05
65646,,,
65603,,,
131919,,GALAXY,1e-05
65543,STARFORMING,GALAXY,1e-05
140338,,,
65538,,GALAXY,2e-05
65524,,GALAXY,3e-05
131933,,GALAXY,2e-05
66130,,GALAXY,2e-05
66125,,GALAXY,3e-05
66098,,,
50707,,,
140350,,GALAXY,3e-05
66206,,GALAXY,2e-05
66298,STARBURST,GALAXY,1e-05
131830,,GALAXY,3e-05
5586,,GALAXY,2e-05
131657,,,
140721,,,
65767,,GALAXY,1e-05
131714,STARFORMING,GALAXY,1e-05
140719,,GALAXY,2e-05
131725,STARFORMING,GALAXY,1e-05
50527,STARFORMING,GALAXY,1e-05
140715,,,
66373,,,
50529,,GALAXY,3e-05
66372,STARFORMING,GALAXY,1e-05
66349,,GALAXY,2e-05
131745,,GALAXY,2e-05
140702,,GALAXY,3e-05
66325,,GALAXY,3e-05
50538,,GALAXY,5e-05
50551,,,
131772,STARFORMING,GALAXY,1e-05
131792,,GALAXY,2e-05
66322,,GALAXY,2e-05
131805,STARFORMING,GALAXY,2e-05
66067,STARBURST,GALAXY,1e-05
50516,STARFORMING,GALAXY,1e-05
66041,STARFORMING,GALAXY,1e-05
131986,STARFORMING,GALAXY,1e-05
794,STARBURST,GALAXY,1e-05
65500,,GALAXY,3e-05
65413,,GALAXY,3e-05
49987,,,
65410,,GALAXY,3e-05
65403,,GALAXY,4e-05
5649,,GALAXY,4e-05
65392,,,
50227,,GALAXY,3e-05
65383,STARBURST,GALAXY,1e-05
140177,STARFORMING,GALAXY,1e-05
140152,STARFORMING,GALAXY,1e-05
140130,,GALAXY,2e-05
132132,,GALAXY,5e-05
65354,,GALAXY,4e-05
132206,STARBURST,GALAXY,1e-05
50323,,GALAXY,3e-05
64978,,GALAXY,3e-05
64965,,,
64955,STARFORMING,GALAXY,1e-05
64951,,GALAXY,1e-05
64879,,,
5676,,,
132298,STARFORMING,GALAXY,2e-05
64842,STARFORMING,GALAXY,1e-05
132192,STARBURST,GALAXY,1e-05
65510,,,
131989,STARFORMING,GALAXY,1e-05
132015,,GALAXY,3e-05
140326,STARFORMING,GALAXY,1e-05
65295,,,
140299,,GALAXY,4e-05
49802,,GALAXY,3e-05
65284,,GALAXY,2e-05
132059,,GALAXY,2e-05
65255,,GALAXY,2e-05
140294,STARBURST,GALAXY,1e-05
49807,,GALAXY,3e-05
65247,,GALAXY,2e-05
132077,STARFORMING,GALAXY,1e-05
132081,BROADLINE,GALAXY,1e-05
65216,STARFORMING,GALAXY,1e-05
132106,,,
140253,STARFORMING,GALAXY,2e-05
65190,,GALAXY,2e-05
790,STARFORMING,GALAXY,1e-05
446,,,
49934,,GALAXY,3e-05
65156,,GALAXY,3e-05
65094,,GALAXY,3e-05
140213,STARFORMING,GALAXY,1e-05
65885,,GALAXY,3e-05
65887,,,
140755,STARFORMING,GALAXY,2e-05
67708,STARFORMING,GALAXY,1e-05
67695,,,
131345,,,
67684,STARFORMING,GALAXY,1e-05
67639,STARFORMING,GALAXY,1e-05
67636,,GALAXY,2e-05
129902,,GALAXY,3e-05
67581,,GALAXY,2e-05
67114,STARFORMING,GALAXY,1e-05
130930,STARBURST,GALAXY,1e-05
67106,,,
5533,,GALAXY,3e-05
67725,,GALAXY,3e-05
130943,,,
50181,,,
67079,,GALAXY,3e-05
50187,,GALAXY,6e-05
6554,,GALAXY,3e-05
50201,,GALAXY,3e-05
50210,,,
67074,,GALAXY,3e-05
67058,,GALAXY,2e-05
67051,,,
50217,,GALAXY,3e-05
130983,STARFORMING,GALAXY,2e-05
130951,STARFORMING,GALAXY,2e-05
50156,,GALAXY,4e-05
67456,STARFORMING,GALAXY,1e-05
67433,,GALAXY,2e-05
67412,STARFORMING,GALAXY,1e-05
131212,,GALAXY,2e-05
67386,STARFORMING,GALAXY,1e-05
141005,,,
67377,,GALAXY,2e-05
141002,STARFORMING,GALAXY,1e-05
131232,,GALAXY,2e-05
50025,,,
67353,,,
67961,,GALAXY,4e-05
67919,,GALAXY,2e-05
67893,STARFORMING,GALAXY,1e-05
67880,,,
67864,,GALAXY,3e-05
501,,GALAXY,4e-05
131273,STARFORMING,GALAXY,1e-05
67790,,,
67766,,GALAXY,1e-05
131282,,GALAXY,3e-05
50027,STARFORMING,GALAXY,3e-05
50125,STARFORMING,GALAXY,1e-05
67741,,GALAXY,5e-05
50147,STARBURST,GALAXY,1e-05
140964,STARFORMING,GALAXY,1e-05
67726,,GALAXY,3e-05
130997,,GALAXY,3e-05
140849,STARFORMING,GALAXY,2e-05
67046,,GALAXY,2e-05
131002,,GALAXY,1e-05
67161,,GALAXY,2e-05
67155,,GALAXY,4e-05
67136,,,
66870,,GALAXY,3e-05
131396,,GALAXY,4e-05
66818,,GALAXY,2e-05
66781,AGN,GALAXY,1e-05
131422,,,
66752,STARFORMING,GALAXY,1e-05
780,STARFORMING,GALAXY,1e-05
66722,,GALAXY,2e-05
66705,,,
140768,STARFORMING,GALAXY,1e-05
131476,STARFORMING,GALAXY,1e-05
131489,STARFORMING,GALAXY,1e-05
66654,,GALAXY,5e-05
66650,,GALAXY,2e-05
66599,,,
66545,,GALAXY,2e-05
66530,,GALAXY,3e-05
131571,,,
65960,,,
49722,,GALAXY,3e-05
131582,STARFORMING,GALAXY,1e-05
131625,STARFORMING,GALAXY,2e-05
67171,,GALAXY,2e-05
67478,,GALAXY,2e-05
131351,STARFORMING,GALAXY,1e-05
49669,STARFORMING,GALAXY,1e-05
49545,STARFORMING,GALAXY,1e-05
66971,,GALAXY,1e-05
66944,STARBURST,GALAXY,1e-05
49558,,GALAXY,2e-05
131023,STARFORMING,GALAXY,2e-05
66942,STARFORMING,GALAXY,3e-05
131034,STARFORMING,GALAXY,2e-05
131036,,GALAXY,2e-05
67309,,GALAXY,1e-05
67300,,GALAXY,1e-05
67292,,GALAXY,4e-05
67290,,GALAXY,2e-05
140818,,GALAXY,1e-05
67245,STARFORMING,GALAXY,1e-05
67234,,GALAXY,2e-05
140817,STARFORMING,GALAXY,1e-05
49578,STARFORMING,GALAXY,1e-05
67226,STARFORMING,GALAXY,1e-05
49643,,GALAXY,2e-05
67212,,GALAXY,2e-05
67178,STARFORMING,GALAXY,1e-05
49649,STARFORMING,GALAXY,1e-05
67173,,,
140783,,GALAXY,2e-05
131124,STARFORMING,GALAXY,2e-05
70308,,,
5385,BROADLINE,GALAXY,1e-05
4879,,,
47068,STARFORMING,GALAXY,1e-05
127547,STARFORMING,GALAXY,1e-05
127549,STARFORMING,GALAXY,1e-05
71355,,GALAXY,3e-05
142067,STARFORMING,GALAXY,1e-05
142060,,GALAXY,2e-05
47108,,,
71298,,GALAXY,2e-05
4885,,GALAXY,3e-05
47067,,GALAXY,2e-05
127587,,GALAXY,2e-05
127600,,,
47141,STARBURST,GALAXY,1e-05
6811,,GALAXY,3e-05
71292,,,
47173,,,
71219,,GALAXY,4e-05
47207,,GALAXY,3e-05
71165,,GALAXY,2e-05
4894,,GALAXY,2e-05
142011,STARFORMING,GALAXY,1e-05
73695,,GALAXY,1e-05
71382,,GALAXY,3e-05
142104,,GALAXY,2e-05
72510,STARFORMING,GALAXY,1e-05
127358,STARFORMING,GALAXY,1e-05
72473,AGN,GALAXY,1e-05
127377,STARFORMING,GALAXY,1e-05
72465,,GALAXY,1e-05
72453,STARFORMING,GALAXY,2e-05
48198,,,
72452,,,
127386,STARFORMING,GALAXY,1e-05
1921,,GALAXY,2e-05
48221,,,
127508,,,
72814,,,
127411,,,
72794,STARFORMING,GALAXY,1e-05
72783,,GALAXY,1e-05
72763,,GALAXY,3e-05
4868,,GALAXY,2e-05
72762,,GALAXY,2e-05
72711,STARFORMING,GALAXY,2e-05
72709,,GALAXY,2e-05
715,,GALAXY,3e-05
72707,,GALAXY,2e-05
4872,,GALAXY,2e-05
73655,,GALAXY,3e-05
127733,,GALAXY,2e-05
73595,STARFORMING,GALAXY,3e-05
4927,STARFORMING,GALAXY,1e-05
71912,,GALAXY,4e-05
47236,STARFORMING,GALAXY,2e-05
128670,STARFORMING,GALAXY,1e-05
73231,,GALAXY,3e-05
4937,STARFORMING,GALAXY,1e-05
73203,,GALAXY,5e-05
141975,STARFORMING,GALAXY,1e-05
47237,STARFORMING,GALAXY,1e-05
128701,STARFORMING,GALAXY,1e-05
73183,,GALAXY,2e-05
73178,,GALAXY,3e-05
47279,,GALAXY,1e-05
71937,,,
73175,,GALAXY,3e-05
4942,,,
128053,,,
47398,,,
128061,,,
141910,STARBURST,GALAXY,1e-05
73090,STARFORMING,GALAXY,1e-05
128070,STARFORMING,GALAXY,1e-05
128073,STARBURST,GALAXY,1e-05
71896,,GALAXY,2e-05
47405,,GALAXY,2e-05
141921,STARFORMING,GALAXY,1e-05
4924,,GALAXY,2e-05
71968,,GALAXY,4e-05
73519,,GALAXY,2e-05
72160,,GALAXY,2e-05
72151,,,
128476,STARFORMING,GALAXY,1e-05
47212,,,
72139,,,
128498,STARFORMING,GALAXY,1e-05
47224,,,
72048,,GALAXY,2e-05
72047,STARFORMING,GALAXY,2e-05
72031,STARFORMING,GALAXY,1e-05
128531,AGN,GALAXY,3e-05
128534,,,
72029,,GALAXY,4e-05
141990,STARFORMING,GALAXY,1e-05
128562,,GALAXY,3e-05
72026,,GALAXY,2e-05
71998,,,
71983,,GALAXY,3e-05
71979,,GALAXY,3e-05
71977,,GALAXY,3e-05
71976,STARFORMING,GALAXY,1e-05
71971,,GALAXY,2e-05
142125,,,
47409,,GALAXY,3e-05
127345,STARFORMING,GALAXY,1e-05
141803,STARFORMING,GALAXY,1e-05
141801,,,
126347,STARFORMING,GALAXY,1e-05
47663,STARFORMING,GALAXY,2e-05
126833,,GALAXY,1e-05
126834,STARFORMING,GALAXY,1e-05
126841,,GALAXY,1e-05
126845,,GALAXY,3e-05
73496,,GALAXY,1e-05
73943,,GALAXY,3e-05
73493,,GALAXY,3e-05
126874,STARFORMING,GALAXY,1e-05
126875,,GALAXY,1e-05
141788,,,
73444,,GALAXY,3e-05
47712,,GALAXY,2e-05
73410,,GALAXY,3e-05
73403,,,
141766,,GALAXY,2e-05
126910,,GALAXY,3e-05
126864,,GALAXY,3e-05
73399,,GALAXY,3e-05
73968,,GALAXY,3e-05
73997,,GALAXY,2e-05
47556,,GALAXY,3e-05
47569,,GALAXY,2e-05
74150,STARFORMING,GALAXY,1e-05
47584,,GALAXY,2e-05
126190,,GALAXY,2e-05
141859,STARFORMING,GALAXY,1e-05
126195,,GALAXY,4e-05
126200,,GALAXY,2e-05
126220,,GALAXY,1e-05
74111,,GALAXY,3e-05
74110,,GALAXY,3e-05
47655,,,
126337,,GALAXY,1e-05
74095,,,
74071,BROADLINE,GALAXY,1e-05
126248,,GALAXY,1e-05
6846,,GALAXY,4e-05
141819,STARBURST,GALAXY,1e-05
126249,,GALAXY,1e-05
126270,,GALAXY,3e-05
74033,,,
141813,STARFORMING,GALAXY,1e-05
141806,,GALAXY,2e-05
74000,STARBURST,GALAXY,1e-05
74107,,,
47720,,GALAXY,2e-05
141753,STARFORMING,GALAXY,2e-05
126988,STARFORMING,GALAXY,1e-05
127886,STARFORMING,GALAXY,1e-05
4850,,,
48105,STARBURST,GALAXY,1e-05
127934,STARFORMING,GALAXY,1e-05
74617,,GALAXY,2e-05
74605,STARFORMING,GALAXY,2e-05
74604,,GALAXY,3e-05
74572,,GALAXY,3e-05
127952,,GALAXY,2e-05
74556,,,
48136,,,
74505,,GALAXY,3e-05
74634,,,
48155,BROADLINE,GALAXY,1e-05
74460,,GALAXY,2e-05
74421,,GALAXY,3e-05
142136,,,
72637,STARFORMING,GALAXY,1e-05
72603,,GALAXY,2e-05
127325,STARFORMING,GALAXY,3e-05
72592,,,
48171,,GALAXY,2e-05
142129,STARFORMING,GALAXY,1e-05
72575,STARFORMING,GALAXY,1e-05
72545,STARFORMING,GALAXY,1e-05
72543,STARFORMING,GALAXY,3e-05
74652,STARFORMING,GALAXY,1e-05
74682,,GALAXY,2e-05
75054,,,
127018,,GALAXY,2e-05
75041,,GALAXY,3e-05
141752,,GALAXY,2e-05
47743,BROADLINE,GALAXY,1e-05
75002,STARFORMING,GALAXY,1e-05
127762,,,
74986,STARFORMING,GALAXY,2e-05
127766,,GALAXY,2e-05
74985,STARFORMING,GALAXY,1e-05
127791,STARBURST,GALAXY,1e-05
74982,,GALAXY,2e-05
74915,,GALAXY,2e-05
127808,STARFORMING,GALAXY,1e-05
74895,,GALAXY,2e-05
141723,STARFORMING,GALAXY,1e-05
6836,,GALAXY,5e-05
127821,STARFORMING,GALAXY,2e-05
48020,,GALAXY,1e-05
141708,,GALAXY,2e-05
74843,,GALAXY,4e-05
127838,,,
74712,STARBURST,GALAXY,1e-05
74688,STARBURST,GALAXY,1e-05
127866,,GALAXY,3e-05
129171,,,
47410,,,
128124,,GALAXY,2e-05
129648,STARFORMING,GALAXY,1e-05
129667,,GALAXY,3e-05
71579,STARFORMING,GALAXY,1e-05
71517,,GALAXY,3e-05
71515,,GALAXY,2e-05
71511,,GALAXY,3e-05
129739,STARFORMING,GALAXY,1e-05
48703,,,
6601,,,
129760,,GALAXY,3e-05
71496,,,
48763,,GALAXY,1e-05
129647,STARFORMING,GALAXY,1e-05
5317,,GALAXY,2e-05
129840,,GALAXY,2e-05
129841,STARFORMING,GALAXY,1e-05
141239,,GALAXY,1e-05
129877,STARFORMING,GALAXY,1e-05
70153,,,
48796,,,
70090,STARFORMING,GALAXY,1e-05
70087,,,
70482,,GALAXY,3e-05
70400,STARFORMING,GALAXY,1e-05
70393,,,
71408,,GALAXY,3e-05
48850,,GALAXY,3e-05
129640,,GALAXY,1e-05
141283,,,
70669,,,
70650,,GALAXY,3e-05
129481,,GALAXY,2e-05
129490,,GALAXY,2e-05
129496,STARFORMING,GALAXY,1e-05
141305,STARFORMING,GALAXY,1e-05
141303,STARFORMING,GALAXY,2e-05
129498,,GALAXY,2e-05
70621,,GALAXY,3e-05
129515,STARFORMING,GALAXY,1e-05
70610,,GALAXY,3e-05
129538,STARFORMING,GALAXY,1e-05
70576,,GALAXY,4e-05
48702,,,
70569,STARFORMING,GALAXY,1e-05
595,,GALAXY,3e-05
48686,STARFORMING,GALAXY,1e-05
71650,,GALAXY,2e-05
5301,,GALAXY,3e-05
129621,,GALAXY,2e-05
48687,STARFORMING,GALAXY,1e-05
141286,STARFORMING,GALAXY,1e-05
129633,STARFORMING,GALAXY,1e-05
71639,,,
71637,,GALAXY,3e-05
71629,,,
5293,,,
48868,STARFORMING,GALAXY,2e-05
70388,STARFORMING,GALAXY,2e-05
5337,STARFORMING,GALAXY,1e-05
5363,,,
48916,,,
128985,STARFORMING,GALAXY,1e-05
69783,,,
128996,STARFORMING,GALAXY,1e-05
129020,,,
69767,,,
129034,,GALAXY,2e-05
48929,,,
129042,,GALAXY,4e-05
69692,STARFORMING,GALAXY,1e-05
129050,,,
69790,STARFORMING,GALAXY,2e-05
69689,,GALAXY,2e-05
69687,,GALAXY,3e-05
140658,STARFORMING,GALAXY,1e-05
140655,,,
129070,STARFORMING,GALAXY,1e-05
129084,STARFORMING,GALAXY,1e-05
69617,STARBURST,GALAXY,1e-05
49032,STARFORMING,GALAXY,1e-05
557,,GALAXY,2e-05
129107,,GALAXY,3e-05
129113,,GALAXY,2e-05
69052,,GALAXY,2e-05
69794,STARFORMING,GALAXY,1e-05
564,,,
128966,STARFORMING,GALAXY,1e-05
70375,,GALAXY,3e-05
573,,GALAXY,3e-05
50338,STARFORMING,GALAXY,1e-05
48872,STARFORMING,GALAXY,1e-05
70300,,GALAXY,4e-05
70291,,,
141198,STARFORMING,GALAXY,1e-05
130286,STARFORMING,GALAXY,2e-05
70068,,GALAXY,2e-05
70053,,GALAXY,3e-05
5349,,GALAXY,3e-05
569,,GALAXY,4e-05
70034,STARFORMING,GALAXY,1e-05
70002,,,
69988,,GALAXY,3e-05
130347,,GALAXY,4e-05
48874,,,
69964,,GALAXY,2e-05
69914,STARFORMING,GALAXY,2e-05
69909,,GALAXY,3e-05
141189,STARFORMING,GALAXY,1e-05
130384,,,
48892,STARFORMING,GALAXY,1e-05
48905,STARFORMING,GALAXY,2e-05
69812,AGN,GALAXY,2e-05
69799,,GALAXY,2e-05
48660,,,
4953,,GALAXY,3e-05
141314,,,
129479,,GALAXY,3e-05
128440,,,
72869,,,
128447,STARFORMING,GALAXY,1e-05
141535,STARFORMING,GALAXY,1e-05
631,STARFORMING,GALAXY,1e-05
128455,,GALAXY,2e-05
141524,STARFORMING,GALAXY,1e-05
128466,STARBURST,GALAXY,1e-05
129182,STARFORMING,GALAXY,1e-05
129187,,,
48402,,GALAXY,3e-05
72898,,GALAXY,1e-05
5012,,GALAXY,2e-05
5013,,GALAXY,2e-05
129212,STARFORMING,GALAXY,1e-05
71149,,GALAXY,2e-05
141487,,,
48464,STARFORMING,GALAXY,1e-05
71125,,GALAXY,2e-05
5017,,GALAXY,3e-05
141460,,GALAXY,2e-05
48514,,,
48528,,GALAXY,3e-05
71053,AGN,GALAXY,3e-05
48417,,GALAXY,2e-05
70991,,GALAXY,5e-05
128430,,GALAXY,2e-05
128417,STARFORMING,GALAXY,1e-05
71867,,GALAXY,4e-05
4960,,GALAXY,2e-05
71801,,GALAXY,3e-05
71797,,,
47422,STARFORMING,GALAXY,1e-05
128167,,GALAXY,2e-05
71759,,GALAXY,1e-05
4975,STARFORMING,GALAXY,2e-05
71755,,GALAXY,1e-05
71748,STARFORMING,GALAXY,2e-05
128219,STARBURST,GALAXY,1e-05
4978,STARFORMING,GALAXY,2e-05
73083,STARFORMING,GALAXY,1e-05
72908,,GALAXY,3e-05
73061,,,
73031,,GALAXY,1e-05
48255,,,
141572,,GALAXY,2e-05
128266,STARBURST,GALAXY,1e-05
128283,STARFORMING,GALAXY,2e-05
128303,STARFORMING,GALAXY,1e-05
48306,,,
141552,STARFORMING,GALAXY,1e-05
48307,,,
73024,,GALAXY,2e-05
128332,STARFORMING,GALAXY,1e-05
128345,STARFORMING,GALAXY,1e-05
72913,BROADLINE,GALAXY,1e-05
128263,,,
48529,STARBURST,GALAXY,1e-05
129266,STARFORMING,GALAXY,1e-05
70971,STARFORMING,GALAXY,1e-05
128855,,GALAXY,3e-05
5265,,GALAXY,2e-05
72171,,GALAXY,3e-05
70924,,GALAXY,2e-05
48598,,GALAXY,3e-05
128888,,GALAXY,3e-05
70843,,,
70832,,GALAXY,4e-05
128935,,GALAXY,2e-05
141379,,GALAXY,2e-05
128835,,GALAXY,1e-05
70787,,GALAXY,2e-05
128963,STARFORMING,GALAXY,1e-05
129411,,GALAXY,3e-05
5277,,GALAXY,2e-05
129418,STARFORMING,GALAXY,1e-05
141345,,GALAXY,2e-05
70696,STARFORMING,GALAXY,1e-05
129445,STARFORMING,GALAXY,2e-05
70685,,GALAXY,2e-05
70680,,,
128960,STARFORMING,GALAXY,1e-05
128827,STARFORMING,GALAXY,2e-05
128807,STARFORMING,GALAXY,1e-05
72228,STARBURST,GALAXY,1e-05
129299,,GALAXY,1e-05
70954,,GALAXY,2e-05
129325,STARFORMING,GALAXY,1e-05
72409,,GALAXY,3e-05
72403,,GALAXY,4e-05
48531,,GALAXY,3e-05
48539,,GALAXY,5e-05
129349,STARFORMING,GALAXY,2e-05
129351,STARFORMING,GALAXY,2e-05
72300,STARFORMING,GALAXY,1e-05
128705,STARBURST,GALAXY,1e-05
48547,,GALAXY,2e-05
128708,STARFORMING,GALAXY,1e-05
141435,STARFORMING,GALAXY,1e-05
48559,,GALAXY,2e-05
128709,STARFORMING,GALAXY,1e-05
5042,,,
72253,STARFORMING,GALAXY,1e-05
128758,STARFORMING,GALAXY,2e-05
72243,STARFORMING,GALAXY,2e-05
72242,,GALAXY,2e-05
141405,STARFORMING,GALAXY,1e-05
48574,,GALAXY,3e-05
48579,,GALAXY,5e-05
128774,STARFORMING,GALAXY,1e-05
72230,,GALAXY,1e-05
128797,,GALAXY,2e-05
48646,STARFORMING,GALAXY,1e-05
140091,,,
50745,STARFORMING,GALAXY,1e-05
132581,,GALAXY,2e-05
136151,STARFORMING,GALAXY,1e-05
136154,STARFORMING,GALAXY,1e-05
57876,,GALAXY,4e-05
138976,STARFORMING,GALAXY,1e-05
59442,,GALAXY,2e-05
52886,,GALAXY,1e-05
59436,,,
136189,BROADLINE,GALAXY,1e-05
138490,,GALAXY,3e-05
59432,,,
59414,STARFORMING,GALAXY,1e-05
52935,STARFORMING,GALAXY,1e-05
57963,,GALAXY,2e-05
59405,,GALAXY,2e-05
59381,STARFORMING,GALAXY,1e-05
59380,,GALAXY,4e-05
138482,,GALAXY,2e-05
136196,STARBURST,GALAXY,1e-05
136203,,GALAXY,2e-05
59376,STARFORMING,GALAXY,1e-05
6087,,GALAXY,2e-05
59290,,GALAXY,2e-05
136242,STARFORMING,GALAXY,1e-05
136245,,,
59287,,,
136193,,,
136139,,,
138981,,GALAXY,2e-05
57964,STARFORMING,GALAXY,2e-05
58433,,GALAXY,3e-05
52062,,,
139038,STARBURST,GALAXY,1e-05
52086,,,
58385,,GALAXY,2e-05
58352,STARFORMING,GALAXY,1e-05
6756,,GALAXY,2e-05
58349,STARFORMING,GALAXY,1e-05
58344,,GALAXY,3e-05
58337,,GALAXY,2e-05
52143,STARFORMING,GALAXY,1e-05
6755,,,
136040,STARFORMING,GALAXY,1e-05
58102,,,
136069,,GALAXY,2e-05
52857,,GALAXY,2e-05
58011,STARFORMING,GALAXY,1e-05
57985,STARFORMING,GALAXY,1e-05
136120,,,
52859,,GALAXY,2e-05
57984,,,
57979,STARFORMING,GALAXY,2e-05
136126,STARBURST,GALAXY,1e-05
136251,STARBURST,GALAXY,1e-05
138479,STARBURST,GALAXY,1e-05
52968,,GALAXY,4e-05
136263,,GALAXY,2e-05
2345,,,
6117,,GALAXY,3e-05
136689,STARFORMING,GALAXY,2e-05
57438,STARFORMING,GALAXY,1e-05
136708,,GALAXY,2e-05
53359,STARFORMING,GALAXY,1e-05
136709,,,
136710,STARFORMING,GALAXY,1e-05
57411,,GALAXY,2e-05
136713,,,
138404,,GALAXY,5e-05
57409,,,
57408,,GALAXY,4e-05
138386,STARFORMING,GALAXY,1e-05
53443,,GALAXY,4e-05
53462,,,
57385,,GALAXY,3e-05
136750,,GALAXY,3e-05
57374,,GALAXY,2e-05
57367,,GALAXY,2e-05
57347,,GALAXY,3e-05
6121,,GALAXY,4e-05
57323,,,
57318,,GALAXY,3e-05
2335,,,
57505,,,
139048,,,
138420,,GALAXY,2e-05
57586,,,
136265,,GALAXY,3e-05
136282,,GALAXY,2e-05
59249,STARFORMING,GALAXY,2e-05
59247,,,
59245,STARFORMING,GALAXY,1e-05
52973,,GALAXY,2e-05
136302,,GALAXY,2e-05
52996,,GALAXY,2e-05
138461,STARBURST,GALAXY,1e-05
52998,,,
138456,STARBURST,GALAXY,1e-05
59233,,GALAXY,3e-05
59231,,GALAXY,2e-05
59228,STARFORMING,GALAXY,1e-05
59218,,GALAXY,3e-05
2354,,GALAXY,1e-05
136328,,,
2352,,GALAXY,1e-05
138444,STARFORMING,GALAXY,1e-05
136339,STARFORMING,GALAXY,1e-05
138440,,GALAXY,4e-05
59111,STARBURST,GALAXY,1e-05
59109,,GALAXY,2e-05
59053,,GALAXY,5e-05
53017,,GALAXY,3e-05
53327,AGN,GALAXY,2e-05
135954,,,
52039,STARBURST,GALAXY,1e-05
135948,STARFORMING,GALAXY,1e-05
59678,,GALAXY,2e-05
58726,,GALAXY,4e-05
51753,,,
58724,STARFORMING,GALAXY,1e-05
58723,,GALAXY,3e-05
5987,,GALAXY,3e-05
58708,,GALAXY,2e-05
58682,,GALAXY,4e-05
135492,STARBURST,GALAXY,0.0
58617,,,
58599,,GALAXY,4e-05
59656,STARFORMING,GALAXY,1e-05
59643,STARFORMING,GALAXY,1e-05
59642,AGN,GALAXY,1e-05
59639,,GALAXY,3e-05
139215,STARFORMING,GALAXY,1e-05
59627,,,
51898,BROADLINE,GALAXY,2e-05
51900,,GALAXY,2e-05
135535,,,
59548,,GALAXY,3e-05
59532,,GALAXY,3e-05
