id,ra_deg,dec_deg,cz_kms,glat_deg
04584257-2814082,74.67731,-28.23569,5732.0,-35.87591632502642
11362932+2135454,174.12227,21.59606,8840.0,72.07972384137206
11574297+5733568,179.42889,57.5658,4915.0,58.116942478621695
13200463-1707182,200.01935,-17.12175,6190.0,45.20803664685579
16512515-0248179,252.85481,-2.80494,6577.0,24.97417017273047
17173341+0739425,259.38916,7.66186,6368.0,24.33614398346517
01533629+4357558,28.40117,43.9655,6322.0,-17.49354736086352
03074931+0308525,46.95542,3.1479,7138.0,-45.30390391602326
07501630+5524300,117.568,55.40839,5975.0,30.24263602908528
08071963-6143129,121.83189,-61.72034,3188.0,-15.335747510878177
08545405+4909375,133.72522,49.16042,2883.0,40.05741119631731
14365708+4149409,219.23785,41.82805,5455.0,63.92489424296638
19090507-4442582,287.27109,-44.71624,5485.0,-21.68326282067969
01125745-0020416,18.23935,-0.34494,5627.0,-62.722433198105094
10501764+3757221,162.57355,37.9562,7722.0,62.42702723474407
11315360+2821307,172.97333,28.35852,7062.0,72.37688154131857
12500870+3309330,192.53633,33.15918,7071.0,83.96261367671933
21570135-3659264,329.25571,-36.99068,9690.0,-52.102748285886626
03500453-0417408,57.51885,-4.29466,3875.0,-41.71424597426536
07060213+7526382,106.50901,75.44391,3589.0,27.10261617495521
11534125+2322557,178.42188,23.38216,6455.0,76.42547702186735
12151669-4301259,183.81949,-43.02388,4432.0,19.356332701943632
13211859-4343244,200.32758,-43.72326,3624.0,18.817909684281815
16161172+6558075,244.04877,65.96879,7013.0,40.06197982693905
21063369-4913097,316.64038,-49.21932,7465.0,-41.95114836569574
21114757-4602220,317.94818,-46.03936,9619.0,-43.1069301256188
23042345-0452279,346.09775,-4.87439,7159.0,-56.15324834280214
00250335+3120411,6.26395,31.34479,6796.0,-31.18942666027321
08331252+4105412,128.30226,41.09481,7287.0,36.00579521206454
09094416+0710255,137.43404,7.17374,5345.0,33.920216366246805
12593085-4427182,194.87854,-44.45503,7108.0,18.392901773023617
13483563+2400543,207.1485,24.01508,6975.0,76.74869342364437
14283332+0315433,217.13882,3.26205,8308.0,56.70990847315127
23044143-3403281,346.1727,-34.0578,1698.0,-66.08545781670085
04392007-0456089,69.83368,-4.93575,4506.0,-31.49954405001248
04420390-0712230,70.51626,-7.20643,4739.0,-31.97667941262091
05104300+0024298,77.67919,0.4083,2821.0,-22.049186161097527
13530820-1657371,208.28421,-16.96035,6249.0,43.44060123024085
14163945-4023348,214.16452,-40.3931,9023.0,19.634316068819512
15125974+0309190,228.24896,3.15524,8841.0,48.55113470232862
16512427-0227029,252.85118,-2.45089,7237.0,25.16327459790287
23472833-2808095,356.8681,-28.13599,8353.0,-75.80700181082553
00392993+3620490,9.87467,36.34684,4391.0,-26.462650783248712
01365931-6232215,24.24728,-62.53937,8804.0,-53.79761883872631
01531231-6225307,28.3015,-62.42524,8977.0,-53.25400487241467
02460057+4005248,41.50248,40.09021,8965.0,-17.691765159881776
04390769+1131498,69.78204,11.53053,7851.0,-22.63015250333208
09370927+1950091,144.28862,19.83592,8468.0,45.12815841357478
09574153-2156074,149.423,-21.93532,8199.0,25.412449609115793
10054161-0758532,151.42334,-7.98149,609.0,36.686798038619685
10523127-0755368,163.13037,-7.92695,8207.0,44.63419333238662
11104350-3639453,167.68126,-36.66259,9747.0,21.95134484272753
12451495-4049272,191.31227,-40.82425,2507.0,22.032320327385616
15281667+4256384,232.06961,42.94407,5330.0,54.63177651212269
22553592+1247248,343.89969,12.79028,7223.0,-41.18059604737858
01492797-5603124,27.36647,-56.05338,6070.0,-59.25007544829805
05160912-5406166,79.03787,-54.10467,4005.0,-35.46038429009666
07462852+5857450,116.61896,58.96255,6640.0,29.98961403529043
10265630-2405212,156.73456,-24.08922,3532.0,28.04426180378123
12012368+1324041,180.34865,13.4011,928.0,71.96720714022895
13084209+5201011,197.17551,52.01691,4705.0,64.90071090155392
13212577-1747466,200.35735,-17.79637,7126.0,44.49049278766644
00084475+0436451,2.18645,4.61253,3941.0,-56.62521305843066
00383395-2416267,9.64151,-24.27406,3761.0,-85.93173475303465
08334135+7424145,128.42233,74.40398,3547.0,32.850088206921605
11582752+1001169,179.61469,10.0214,4164.0,68.81928143301792
14413195+4430453,220.38324,44.51264,3269.0,61.94444704739921
14473351-2028027,221.88959,-20.46743,6819.0,34.722537981015826
22552542-7037560,343.85587,-70.63219,3641.0,-43.49666381961174
01165913+1301293,19.24646,13.02492,6132.0,-49.37096822839388
09415692+1217468,145.48709,12.29631,6748.0,43.315082655127675
01150761+3322385,18.78174,33.37731,4785.0,-29.23366435937916
01565872+0602122,29.24466,6.0368,5217.0,-53.24039181510584
02015134+4453338,30.46401,44.89275,7854.0,-16.208901366370405
09573561+4513472,149.39836,45.22984,3696.0,51.13878179630094
13144601+5349132,198.69179,53.82035,4711.0,62.96307626796104
18165973-6448034,274.24875,-64.80105,4623.0,-20.846002070179978
19234099-6816396,290.92075,-68.2776,4941.0,-28.02098877490633
23303235-0227448,352.63474,-2.46249,9959.0,-58.64229305674453
04023053+2153262,60.62721,21.89063,6504.0,-22.64720736661488
04274047-4246389,66.91869,-42.7774,4408.0,-43.876495179922294
09024614-2043311,135.69238,-20.72531,2704.0,16.85494445734042
10353329+7240416,158.88885,72.67828,6698.0,40.92421169993214
19273579+5422224,291.8992,54.3729,4315.0,16.808914093485964
04002636-2510573,60.10979,-25.18261,4142.0,-47.79332229502331
07082366+5114049,107.09851,51.23469,6341.0,23.37385048212193
08144353+5757270,123.68135,57.95754,8210.0,33.66666430687303
11430446+4823559,175.76877,48.39886,4245.0,64.9290459535348
13371663-1504494,204.31927,-15.08046,6527.0,46.35010133678678
19464447-6514492,296.68546,-65.24697,4205.0,-30.208016668202816
20260114-1830156,306.50482,-18.50433,7311.0,-28.895598478278767
22142816-7615101,333.61752,-76.25274,6357.0,-37.352812916096894
01464595+1834284,26.69145,18.5745,9094.0,-42.37006897609308
09353864-1723099,143.91104,-17.38617,4234.0,24.93136968612812
22260582-3052049,336.52426,-30.86795,8421.0,-58.13959872213828
03341923-1925277,53.58018,-19.42435,1551.0,-51.977681282521274
04230107-1550445,65.75455,-15.84568,9009.0,-39.867315689122705
08462808-1158278,131.617,-11.97437,5719.0,18.920442699439032
10464276-1607593,161.67825,-16.13317,8123.0,37.20903365174979
12521354-0929524,193.05647,-9.49786,4192.0,53.37338932601981
14303017+4001045,217.62579,40.01793,7714.0,65.7987698284915
22105326-2504225,332.72198,-25.07284,4935.0,-54.04848281030189
03544794+0615463,58.69973,6.26291,7878.0,-34.51181343853309
05284164-5656081,82.17363,-56.9356,4490.0,-33.618618862742714
06154248+4946446,93.92702,49.77912,5784.0,15.00706032675147
10511079+2010124,162.79494,20.17018,4193.0,61.671416779409114
13323077+0150514,203.12822,1.84769,3270.0,62.87066484056272
23160070+2533242,349.0029,25.55669,8221.0,-32.520228422867305
01040703-5107590,16.02933,-51.13306,7671.0,-65.87513009487762
02325211+0542035,38.21709,5.70102,8329.0,-49.0223663864735
03114748-0024106,47.94781,-0.40298,6885.0,-47.00697583038526
04312423-5425007,67.851,-54.41685,982.0,-41.9082276916624
10062485-1607337,151.60358,-16.12607,4645.0,31.07046213397073
10164033+1658176,154.16808,16.97156,8204.0,52.8925129247808
10431156-2614599,160.79816,-26.24996,4521.0,28.3455528801923
11572422+2752386,179.35092,27.87745,6532.0,78.00075974156834
13103124-4351245,197.63022,-43.85681,2987.0,18.88025062193129
16003734+1943240,240.15564,19.7233,9350.0,46.225759091326054
17235808+1235304,260.99197,12.59179,9173.0,25.019042405825456
00252872+2014158,6.36973,20.23774,4395.0,-42.218663899705334
02460059-3209155,41.50244,-32.15432,6565.0,-64.6818268648058
04123732+2959231,63.15551,29.9898,4834.0,-15.3373525288454
04434396-0519100,70.93314,-5.31944,4877.0,-30.72364196901901
08050682+6646583,121.27863,66.78291,4888.0,31.999591271207475
10263242-3418436,156.63512,-34.31205,3706.0,19.6323682292549
12431778-0038392,190.82408,-0.64425,2644.0,62.15853546386961
12484584+3519581,192.19102,35.33279,4049.0,81.77564736090571
13284705-1730435,202.19606,-17.5121,1476.0,44.45007710196079
14090127-3033321,212.25534,-30.55897,7026.0,29.409389644383563
16171975+6156207,244.33226,61.93912,3984.0,41.54124205442963
16351122-1047416,248.79677,-10.79493,8203.0,23.84462563704335
21504228+0054431,327.67615,0.91206,8477.0,-38.31336293586956
03071837-0936454,46.82658,-9.61264,5199.0,-53.50400577454751
08091478+0016572,122.31165,0.28259,5209.0,17.3752802213605
10052639-2146049,151.35995,-21.76812,3785.0,26.739390170404135
11021122+4553207,165.54675,45.88907,6552.0,61.37898528390559
12272396-3331400,186.84987,-33.52787,7887.0,29.076232142094643
12564828+4817485,194.20125,48.29688,8582.0,68.80562867671378
13292892-0340496,202.37051,-3.68043,6265.0,57.85169137851744
14505151+0506522,222.71465,5.11448,8257.0,54.04228911617992
15112837+7523018,227.86798,75.38387,7052.0,38.69498561474721
17593695+1732576,269.90393,17.54931,5882.0,19.131386656907196
02064393-5656090,31.68319,-56.9358,8285.0,-57.32328718448707
02132778-0741497,33.3658,-7.69721,5006.0,-62.51793182786523
08585128+3848343,134.71361,38.80953,8495.0,40.676352060506325
14423324+2843347,220.63852,28.72636,3724.0,65.45910074304045
19263599-6537037,291.64996,-65.61769,5327.0,-28.129305968010257
22303404+3937075,337.64175,39.61872,5358.0,-15.623304764617515
00313571-1030228,7.89881,-10.5063,3488.0,-72.73365302426389
02075159+4450386,31.96497,44.84401,6520.0,-15.945258669646329
12272735+1217252,186.86401,12.29033,934.0,74.13271560056559
22092496-4706129,332.35406,-47.10357,1792.0,-52.62299498442295
23023143+3842522,345.63089,38.71453,4432.0,-19.40785933822473
23113778+1846206,347.90744,18.77243,7726.0,-38.11579981491798
23401902+2733413,355.07919,27.56152,8701.0,-32.705216304913776
23523637+1433051,358.15164,14.55143,7939.0,-45.942909235716705
06160909+5432073,94.03786,54.53536,7826.0,16.98952088028842
14382534+1811025,219.60564,18.18404,9157.0,63.81513549145272
15133416+4157318,228.39236,41.95881,5381.0,57.50567636679217
22374043+3450472,339.41843,34.84647,6940.0,-20.422836341553857
00202436+2152369,5.10153,21.87694,5852.0,-40.423436400999385
03541599+1555429,58.56662,15.92862,6662.0,-28.196627223368218
04024338-0427431,60.68081,-4.46196,5057.0,-39.14173532564208
06122256+5131161,93.09395,51.52116,8596.0,15.250065167756087
06554575+4755465,103.94066,47.92966,5958.0,20.47137447579614
10494541-3951139,162.4393,-39.8539,4941.0,17.275206013637984
12145558+6346579,183.73143,63.78276,1417.0,52.87027094179817
15300060+2338175,232.5027,23.63823,5313.0,54.15943113002661
21212925+2114309,320.37186,21.24197,4958.0,-19.87177672333734
22580224-0346108,344.50934,-3.7697,3626.0,-54.24562649753909
23280594+0846073,352.02475,8.76863,8616.0,-48.812418709160944
01253715-3021557,21.40487,-30.36548,9234.0,-81.84155956283205
04344665+0810042,68.69443,8.16783,8117.0,-25.46409658634181
07575646+2509393,119.48533,25.1609,4633.0,25.109503158562212
13412423+5538347,205.3511,55.64308,7589.0,60.08932791828804
13582234+0620213,209.59306,6.33919,4289.0,63.82310807290447
15040305+5255456,226.01265,52.92933,5728.0,54.38783182132724
23031799+0853371,345.82498,8.8936,4804.0,-45.45629749321968
06441221+6606033,101.05093,66.10089,3532.0,23.9230083676773
09574841-2830235,149.45177,-28.50654,2679.0,20.521009326832004
12552907+2731169,193.87122,27.52141,6976.0,89.01893192004808
16503085-0410095,252.62856,-4.1693,6837.0,24.441198089871506
17255653+0030455,261.48547,0.51271,8740.0,19.173350746771145
18060854+2327561,271.53558,23.46554,6667.0,19.991036877336928
23042819+2721264,346.11755,27.35735,7698.0,-29.7596591620847
23233437+2910565,350.89319,29.1824,6235.0,-29.88633833707843
03394713-0440121,54.94647,-4.6701,5440.0,-44.060516626830854
04532576+0403416,73.35728,4.06159,8811.0,-23.8838137361513
08261809+2750244,126.57533,27.84011,6019.0,31.969623820813005
09084752+2951531,137.19803,29.86478,4178.0,41.48453023289413
11094367+4648512,167.43204,46.81425,7523.0,61.95169043513066
16112256+2357545,242.84406,23.96507,9614.0,45.08343138079304
16370955-2003022,249.28979,-20.05061,3980.0,17.81582421911623
16373765+7222293,249.40703,72.37466,4307.0,35.670875512776995
20573856-4636196,314.41064,-46.60548,4951.0,-40.63795482006481
02113853+3402393,32.91055,34.04428,6175.0,-25.9428881742276
03403257+1503312,55.13583,15.05874,7681.0,-31.159882961362957
06313546+7426007,97.89761,74.43353,5578.0,24.74628437007119
12321048+1325107,188.04372,13.41964,561.0,75.57106882643882
12453895-0745541,191.41232,-7.76504,7459.0,55.07854627919619
16035218+3959042,240.96739,39.98447,9319.0,48.44747645327646
16204185-0953231,245.17441,-9.88979,7937.0,27.23663380439422
01434504+1209491,25.93771,12.16366,4913.0,-48.70861436720966
01512708-0830193,27.86287,-8.50538,5377.0,-66.58280998248907
02483872-0016169,42.16129,-0.27146,6505.0,-51.10237200870812
04400977+0720197,70.04075,7.33878,4410.0,-24.844780819322686
09245275+3821066,141.21973,38.35181,8317.0,45.73166219428485
10105203-7633562,152.71719,-76.56558,4375.0,-16.58513915197875
10272268-3352384,156.84453,-33.87734,3914.0,20.089896891061912
11341269+3418450,173.55301,34.3125,8965.0,71.954220905293
12545052-1407268,193.71051,-14.12415,4091.0,48.73932551681568
13434996-1950278,205.95818,-19.84113,9761.0,41.34619805854962
20210419-1509571,305.26758,-15.16581,6462.0,-26.534731628769336
22440998-5756209,341.0415,-57.93916,4486.0,-51.986914564167286
01061222-3010411,16.55087,-30.17813,9533.0,-85.55145772776656
04324833+1023300,68.20135,10.39168,4065.0,-24.555024421141805
05301914+0509555,82.57976,5.16534,8073.0,-15.43637411118502
06413859-6015437,100.4109,-60.26223,8928.0,-24.50630363072429
07110476+5008129,107.76979,50.13689,4820.0,23.505112770513595
08584617-0342363,134.69238,-3.71011,2762.0,26.035558977574187
10100521-1146414,152.52173,-11.77815,9200.0,34.82183350324635
10254773+2634144,156.44884,26.57069,5023.0,57.62506857982263
10415815-3656077,160.49231,-36.93546,3184.0,19.077567918459245
16175688+2256439,244.48701,22.94558,4513.0,43.356259384349656
19504738-0816573,297.69739,-8.28268,7852.0,-16.931213691777227
00500956-0511376,12.53983,-5.19374,5495.0,-68.06337203806498
01552201+0636421,28.84175,6.61175,5218.0,-52.88201730158585
02182639+0539139,34.60996,5.65388,9108.0,-51.04885706439474
02420629-1505289,40.52618,-15.09145,7397.0,-61.61406740089286
02511308+1311068,42.80463,13.18532,7625.0,-40.30355348799944
07243632-8529493,111.15186,-85.49708,5654.0,-26.39128643487388
10290070-4004583,157.25293,-40.0828,2744.0,15.071529050358649
14235062+0634338,215.96092,6.57608,7221.0,59.93478732202032
14340450-0740320,218.51875,-7.67561,6876.0,47.233836044009706
20392640+0201069,309.86002,2.01871,3854.0,-22.813976456101887
22225806-2820423,335.74197,-28.34513,3771.0,-57.25447372420076
00393318+0308185,9.88821,3.13854,4602.0,-59.59767829808955
01004985-0646207,15.20773,-6.77249,5720.0,-69.52234247584065
01205979+3414552,20.24922,34.24869,5100.0,-28.224973393654885
01583589-0127259,29.64958,-1.45715,4992.0,-59.6967785467614
02463356-2451578,41.63974,-24.86609,6787.0,-64.08911342345478
04523884+1032187,73.16178,10.53859,8518.0,-20.492535821997244
08435137+5159283,130.96394,51.99121,5209.0,38.1299821198448
10104336-1530395,152.68066,-15.51097,8501.0,32.22705231095895
21111253-8050481,317.802,-80.84679,8795.0,-32.090976683538656
22581956+2603431,344.58157,26.06195,7663.0,-30.248343992641093
00010597-5359303,0.27494,-53.99181,9423.0,-61.583907644588095
00182837+3002265,4.61819,30.04069,7259.0,-32.29019024732145
01544106-0008361,28.67106,-0.14335,5550.0,-59.0316514899199
02423832-1225157,40.6596,-12.42109,4284.0,-60.10244159791054
03113376-1036350,47.89074,-10.60969,4646.0,-53.154257558493754
04080742-0849453,62.031,-8.82924,9947.0,-40.16307220636423
13534556+4020196,208.43987,40.33877,2351.0,71.55172630274826
14423867-3504317,220.66112,-35.0755,8107.0,22.473253488244698
18163383+2206389,274.14096,22.11074,5353.0,17.25439736954018
20442660+1229523,311.1109,12.49783,4641.0,-18.21658738839597
01570811+0433532,29.28377,4.56472,5573.0,-54.55514614926178
01591713-5043132,29.82131,-50.72033,6202.0,-63.1139055822116
04292531-7335118,67.35544,-73.58662,8307.0,-35.693643734320005
06543281+4542153,103.63673,45.70428,5892.0,19.560334838974818
09492289+0108437,147.34543,1.14546,7557.0,39.24487390179454
14445697-2347398,221.23732,-23.79438,3271.0,32.17534872830391
19162321-4007326,289.0968,-40.12576,5850.0,-21.58014846169689
23185137+4203550,349.71411,42.06531,5118.0,-17.579675460752256
23224587+2908164,350.6911,29.13785,5781.0,-29.859393724227292
02193990+1548514,34.91627,15.8143,3966.0,-42.01816509032014
02475173+2324145,41.9656,23.40398,6054.0,-32.17472997854758
04320614+0034028,68.02562,0.56744,3772.0,-30.25300324171916
05170793-5404010,79.28297,-54.06704,4238.0,-35.317695854417785
08002097+2636483,120.08741,26.61348,8015.0,26.09942254495341
10045009-0643299,151.20882,-6.72491,4901.0,37.37552702627055
11450930+4943071,176.28867,49.71873,9656.0,64.07616789121288
12433648+4101069,190.90204,41.01859,7172.0,76.01645101994939
00190494-2256111,4.7706,-22.9364,7608.0,-81.5601286874239
01253116-0124291,21.3798,-1.40813,4906.0,-63.012451639820455
07565332+6636393,119.22215,66.61092,4080.0,31.20130611122768
09301026+0754091,142.5428,7.90257,2048.0,38.72566623525566
16113038+5847085,242.87669,58.78571,9240.0,43.34097430981547
19420022-3559327,295.50101,-35.9924,6094.0,-25.18628110947483
20161346-1421463,304.05615,-14.3629,5681.0,-25.141038821397046
23542990+2852173,358.62463,28.87149,6856.0,-32.36201556938832
10204335+6510190,155.18065,65.172,3288.0,45.20275843962167
11152191+3530071,168.84134,35.50198,6362.0,67.91186609489606
13200088+3158527,200.00369,31.98124,5438.0,82.11864994585028
13260829-2102041,201.53448,-21.03446,7280.0,41.11057225283606
15243261+8304372,231.13608,83.07696,6562.0,32.47107355286885
16125335-2137240,243.22235,-21.62333,9522.0,21.085360163304724
18593919-4145462,284.91324,-41.76282,5753.0,-19.116978634881335
21321353-4800148,323.05637,-48.00411,6751.0,-46.3201803128706
01112221-2914042,17.84256,-29.23453,1643.0,-85.12941698991618
01525744+3630465,28.23941,36.51289,5020.0,-24.732079274998917
04513429-1433191,72.89286,-14.55533,5675.0,-33.01597817645614
05401790-1750098,85.07456,-17.83607,3045.0,-23.48080983019135
08533956+7256532,133.41502,72.9482,7611.0,34.65351952203411
11111603-0450287,167.81677,-4.8413,7601.0,49.903659443004
15375294-0144064,234.47054,-1.73519,3397.0,40.640058041885055
17475489+0657248,266.9787,6.95693,7425.0,17.275732723409703
