idx,e_zsp,f_zsp,spCl,angDist
53926,3e-05,0,GALAXY,6.1e-05
149528,1e-05,0,GALAXY,6.1e-05
114090,2e-05,0,GALAXY,6.1e-05
160454,3e-05,0,GALAXY,6.1e-05
45584,2e-05,0,GALAXY,6.1e-05
75092,1e-05,0,GALAXY,6.1e-05
92806,1e-05,0,GALAXY,6.1e-05
43752,3e-05,0,GALAXY,6.1e-05
58549,4e-05,0,GALAXY,6.1e-05
13980,1e-05,0,GALAXY,6.1e-05
90395,,0,,6.1e-05
78601,1e-05,0,GALAXY,6.1e-05
60198,,0,,6.1e-05
90390,3e-05,0,GALAXY,6.1e-05
6999,4e-05,0,GALAXY,6.1e-05
35901,,0,,6.1e-05
47,3e-05,0,GALAXY,6.1e-05
141619,3e-05,0,GALAXY,6.1e-05
79878,1e-05,0,GALAXY,6.1e-05
96128,3e-05,0,GALAXY,6.1e-05
38715,2e-05,0,GALAXY,6.1e-05
27404,3e-05,0,GALAXY,6.1e-05
8678,,0,,6.1e-05
156146,1e-05,0,GALAXY,6.1e-05
135533,2e-05,0,GALAXY,6.1e-05
11262,1e-05,0,GALAXY,6.1e-05
16310,3e-05,0,GALAXY,6.1e-05
157991,1e-05,0,GALAXY,6.1e-05
121497,4e-05,0,GALAXY,6.1e-05
43724,3e-05,0,GALAXY,6.1e-05
20575,,0,,6.1e-05
2125,2e-05,0,GALAXY,6.1e-05
42103,,0,,6.1e-05
101921,2e-05,0,GALAXY,6.1e-05
130608,1e-05,0,GALAXY,6.1e-05
112109,1e-05,0,GALAXY,6.1e-05
96293,2e-05,0,GALAXY,6.1e-05
75076,,0,,6.1e-05
119408,4e-05,0,GALAXY,6.1e-05
92862,4e-05,0,GALAXY,6.1e-05
146289,1e-05,0,GALAXY,6.1e-05
6998,3e-05,0,GALAXY,6.1e-05
106770,1e-05,0,GALAXY,6.1e-05
120134,,0,,6.1e-05
25586,4e-05,0,GALAXY,6.1e-05
28469,1e-05,0,GALAXY,6.1e-05
36402,2e-05,0,GALAXY,6.1e-05
16732,1e-05,0,GALAXY,6.1e-05
149417,2e-05,0,GALAXY,6.1e-05
154581,1e-05,0,GALAXY,6.1e-05
29906,1e-05,0,GALAXY,6.1e-05
132904,1e-05,0,GALAXY,6.1e-05
1676,2e-05,0,GALAXY,6.1e-05
161224,1e-05,0,GALAXY,6.1e-05
4183,2e-05,0,GALAXY,6.1e-05
13149,3e-05,0,GALAXY,6.1e-05
48325,1e-05,0,GALAXY,6.1e-05
108556,1e-05,0,GALAXY,6.1e-05
30852,,0,,6.1e-05
72462,2e-05,0,GALAXY,6.1e-05
78660,2e-05,0,GALAXY,6.1e-05
88357,3e-05,0,GALAXY,6.1e-05
127744,1e-05,0,GALAXY,6.1e-05
46683,2e-05,0,GALAXY,6.1e-05
120884,2e-05,0,GALAXY,6.1e-05
85983,2e-05,0,GALAXY,6.1e-05
31411,2e-05,0,GALAXY,6.1e-05
102747,4e-05,0,GALAXY,6.1e-05
129089,1e-05,0,GALAXY,6.1e-05
85803,1e-05,0,GALAXY,6.1e-05
116194,2e-05,0,GALAXY,6.1e-05
128893,3e-05,0,GALAXY,6.1e-05
139355,,0,,6.1e-05
61343,1e-05,0,GALAXY,6.1e-05
126384,0.0,0,GALAXY,6.1e-05
120168,,0,,6.1e-05
123295,1e-05,0,GALAXY,6.1e-05
115417,2e-05,0,GALAXY,6.1e-05
121457,1e-05,0,GALAXY,6.1e-05
53968,2e-05,0,GALAXY,6.1e-05
65211,2e-05,0,GALAXY,6.1e-05
100218,2e-05,0,GALAXY,6.1e-05
41045,1e-05,0,GALAXY,6.1e-05
122252,1e-05,0,GALAXY,6.1e-05
128916,1e-05,0,GALAXY,6.1e-05
116447,3e-05,0,GALAXY,6.1e-05
47362,2e-05,0,GALAXY,6.1e-05
81701,1e-05,0,GALAXY,6.1e-05
25662,4e-05,0,GALAXY,6.1e-05
20326,,0,,6.1e-05
129977,1e-05,0,GALAXY,6.1e-05
96595,3e-05,0,GALAXY,6.1e-05
113234,3e-05,0,GALAXY,6.1e-05
117669,2e-05,0,GALAXY,6.1e-05
63048,1e-05,0,GALAXY,6.1e-05
67521,2e-05,0,GALAXY,6.1e-05
79022,2e-05,0,GALAXY,6.1e-05
43040,1e-05,0,GALAXY,6.1e-05
155667,1e-05,0,GALAXY,6.1e-05
127081,1e-05,0,GALAXY,6.1e-05
34254,1e-05,0,GALAXY,6.1e-05
102268,1e-05,0,GALAXY,6.1e-05
42149,,0,,6.1e-05
107050,,0,,6.1e-05
58088,4e-05,0,GALAXY,6.1e-05
121414,1e-05,0,GALAXY,6.1e-05
11393,1e-05,0,GALAXY,6.1e-05
157316,1e-05,0,GALAXY,6.1e-05
52428,3e-05,0,GALAXY,6.1e-05
126995,1e-05,0,GALAXY,6.1e-05
23555,3e-05,0,GALAXY,6.1e-05
116275,0.0,0,GALAXY,6.1e-05
154722,,0,,6.1e-05
112357,1e-05,0,GALAXY,6.1e-05
161064,7e-05,0,GALAXY,6.1e-05
40957,2e-05,0,GALAXY,6.1e-05
79051,2e-05,0,GALAXY,6.1e-05
149270,2e-05,0,GALAXY,6.1e-05
16381,2e-05,0,GALAXY,6.1e-05
106043,2e-05,0,GALAXY,6.1e-05
140158,3e-05,4,GALAXY,6.1e-05
118797,2e-05,0,GALAXY,6.1e-05
4312,2e-05,0,GALAXY,6.1e-05
86289,,0,,6.1e-05
58253,,0,,6.1e-05
61065,3e-05,0,GALAXY,6.1e-05
157668,,0,,6.1e-05
88719,2e-05,0,GALAXY,6.1e-05
129703,2e-05,0,GALAXY,6.1e-05
41834,2e-05,0,GALAXY,6.1e-05
118818,2e-05,0,GALAXY,6.1e-05
91379,2e-05,0,GALAXY,6.1e-05
140208,1e-05,0,GALAXY,6.1e-05
110261,1e-05,0,GALAXY,6.1e-05
40508,2e-05,0,GALAXY,6.1e-05
6683,4e-05,0,GALAXY,6.1e-05
141733,2e-05,0,GALAXY,6.1e-05
150675,1e-05,0,GALAXY,6.1e-05
157815,1e-05,0,GALAXY,6.1e-05
15398,2e-05,0,GALAXY,6.1e-05
21811,1e-05,0,GALAXY,6.1e-05
68258,1e-05,0,GALAXY,6.1e-05
98120,1e-05,0,GALAXY,6.1e-05
56620,,0,,6.1e-05
685,2e-05,0,GALAXY,6.1e-05
94130,2e-05,0,GALAXY,6.1e-05
82545,2e-05,0,GALAXY,6.1e-05
142940,1e-05,0,GALAXY,6.1e-05
26148,2e-05,0,GALAXY,6.1e-05
57189,2e-05,0,GALAXY,6.1e-05
73832,3e-05,0,GALAXY,6.1e-05
43051,3e-05,0,GALAXY,6.1e-05
84670,3e-05,0,GALAXY,6.1e-05
99682,3e-05,0,GALAXY,6.1e-05
126119,1e-05,0,GALAXY,6.1e-05
102893,1e-05,0,GALAXY,6.1e-05
116950,1e-05,0,GALAXY,6.1e-05
58339,3e-05,0,GALAXY,6.1e-05
116264,3e-05,0,GALAXY,6.1e-05
137420,4e-05,0,GALAXY,6.1e-05
54127,1e-05,0,GALAXY,6.1e-05
75558,1e-05,0,GALAXY,6.1e-05
68798,3e-05,0,GALAXY,6.1e-05
5641,2e-05,0,GALAXY,6.1e-05
126837,2e-05,0,GALAXY,6.1e-05
60872,1e-05,0,GALAXY,6.1e-05
92559,2e-05,0,GALAXY,6.1e-05
61136,2e-05,0,GALAXY,6.1e-05
159092,1e-05,0,GALAXY,6.1e-05
133602,2e-05,0,GALAXY,6.1e-05
124258,2e-05,0,GALAXY,6.1e-05
119579,1e-05,0,GALAXY,6.1e-05
70747,3e-05,0,GALAXY,6.2e-05
67025,2e-05,0,GALAXY,6.2e-05
32428,2e-05,0,GALAXY,6.2e-05
87828,2e-05,0,GALAXY,6.2e-05
101192,4e-05,0,GALAXY,6.2e-05
133046,1e-05,0,GALAXY,6.2e-05
126563,3e-05,0,GALAXY,6.2e-05
60444,3e-05,0,GALAXY,6.2e-05
121360,1e-05,0,GALAXY,6.2e-05
58340,3e-05,0,GALAXY,6.2e-05
121757,2e-05,0,GALAXY,6.2e-05
114000,2e-05,0,GALAXY,6.2e-05
59744,2e-05,0,GALAXY,6.2e-05
150280,3e-05,0,GALAXY,6.2e-05
18062,5e-05,0,GALAXY,6.2e-05
84026,2e-05,0,GALAXY,6.2e-05
105426,1e-05,0,GALAXY,6.2e-05
103437,2e-05,0,GALAXY,6.2e-05
128788,,0,,6.2e-05
58610,2e-05,0,GALAXY,6.2e-05
70306,4e-05,0,GALAXY,6.2e-05
19017,4e-05,0,GALAXY,6.2e-05
8520,,0,,6.2e-05
109881,1e-05,0,GALAXY,6.2e-05
17626,3e-05,0,GALAXY,6.2e-05
64981,,0,,6.2e-05
134072,1e-05,0,GALAXY,6.2e-05
150124,1e-05,0,GALAXY,6.2e-05
72664,1e-05,0,GALAXY,6.2e-05
36043,2e-05,0,GALAXY,6.2e-05
62343,2e-05,0,GALAXY,6.2e-05
82668,1e-05,0,GALAXY,6.2e-05
104368,,0,,6.2e-05
50635,1e-05,0,GALAXY,6.2e-05
42863,1e-05,0,GALAXY,6.2e-05
73467,4e-05,0,GALAXY,6.2e-05
47530,2e-05,0,GALAXY,6.2e-05
156229,1e-05,0,GALAXY,6.2e-05
16913,2e-05,0,GALAXY,6.2e-05
30387,2e-05,0,GALAXY,6.2e-05
48541,2e-05,0,GALAXY,6.2e-05
76719,4e-05,0,GALAXY,6.2e-05
27628,3e-05,0,GALAXY,6.2e-05
133656,2e-05,0,GALAXY,6.2e-05
4087,3e-05,0,GALAXY,6.2e-05
27627,3e-05,0,GALAXY,6.2e-05
127576,1e-05,0,GALAXY,6.2e-05
84111,1e-05,0,GALAXY,6.2e-05
30535,3e-05,0,GALAXY,6.2e-05
115723,2e-05,0,GALAXY,6.2e-05
71235,,0,,6.2e-05
120744,,0,,6.2e-05
85795,1e-05,0,GALAXY,6.2e-05
41182,2e-05,0,GALAXY,6.2e-05
7657,1e-05,0,GALAXY,6.2e-05
159873,5e-05,0,GALAXY,6.2e-05
121755,2e-05,0,GALAXY,6.2e-05
104132,1e-05,0,GALAXY,6.2e-05
59971,4e-05,0,GALAXY,6.2e-05
121033,2e-05,0,GALAXY,6.2e-05
48945,,0,,6.2e-05
158214,1e-05,0,GALAXY,6.2e-05
120935,2e-05,0,GALAXY,6.2e-05
87885,1e-05,0,GALAXY,6.2e-05
43856,1e-05,0,GALAXY,6.2e-05
2782,1e-05,0,GALAXY,6.2e-05
59144,,0,,6.2e-05
49944,3e-05,0,GALAXY,6.2e-05
46250,,0,,6.2e-05
43849,2e-05,0,GALAXY,6.2e-05
30473,5e-05,0,GALAXY,6.2e-05
82748,4e-05,0,GALAXY,6.2e-05
70640,,0,,6.2e-05
71244,1e-05,0,GALAXY,6.2e-05
77793,1e-05,0,GALAXY,6.2e-05
129705,4e-05,0,GALAXY,6.2e-05
83463,1e-05,0,GALAXY,6.2e-05
14547,1e-05,0,GALAXY,6.2e-05
40818,1e-05,0,GALAXY,6.2e-05
78563,4e-05,0,GALAXY,6.2e-05
114263,1e-05,0,GALAXY,6.2e-05
35792,1e-05,0,GALAXY,6.2e-05
130225,2e-05,0,GALAXY,6.2e-05
49115,1e-05,0,GALAXY,6.2e-05
40271,1e-05,0,GALAXY,6.2e-05
133559,,0,,6.2e-05
72665,1e-05,0,GALAXY,6.2e-05
17014,3e-05,0,GALAXY,6.2e-05
42028,3e-05,0,GALAXY,6.2e-05
7702,2e-05,0,GALAXY,6.2e-05
121378,,0,,6.2e-05
82706,4e-05,0,GALAXY,6.2e-05
47796,,0,,6.2e-05
74026,3e-05,0,GALAXY,6.2e-05
67855,1e-05,0,GALAXY,6.2e-05
48959,2e-05,0,GALAXY,6.2e-05
113380,0.0,0,GALAXY,6.2e-05
126023,0.0,0,GALAXY,6.2e-05
13612,2e-05,0,GALAXY,6.2e-05
77555,2e-05,0,GALAXY,6.2e-05
84273,2e-05,0,GALAXY,6.2e-05
37080,1e-05,0,GALAXY,6.2e-05
136106,1e-05,0,GALAXY,6.2e-05
13610,2e-05,0,GALAXY,6.2e-05
68022,3e-05,0,GALAXY,6.2e-05
137894,1e-05,0,GALAXY,6.2e-05
97795,1e-05,0,GALAXY,6.2e-05
113902,3e-05,0,GALAXY,6.2e-05
337,,0,,6.2e-05
65779,2e-05,0,GALAXY,6.2e-05
115100,2e-05,0,GALAXY,6.2e-05
57946,2e-05,0,GALAXY,6.2e-05
104963,2e-05,0,GALAXY,6.2e-05
57955,3e-05,0,GALAXY,6.2e-05
114449,1e-05,0,GALAXY,6.2e-05
35176,1e-05,0,GALAXY,6.2e-05
97887,3e-05,0,GALAXY,6.2e-05
149244,5e-05,0,GALAXY,6.2e-05
127076,2e-05,0,GALAXY,6.2e-05
17741,3e-05,0,GALAXY,6.2e-05
4077,2e-05,0,GALAXY,6.2e-05
155675,1e-05,0,GALAXY,6.2e-05
68828,2e-05,0,GALAXY,6.2e-05
138243,2e-05,0,GALAXY,6.2e-05
102965,1e-05,0,GALAXY,6.2e-05
36529,4e-05,0,GALAXY,6.2e-05
72530,1e-05,0,GALAXY,6.2e-05
114210,2e-05,0,GALAXY,6.2e-05
133629,4e-05,0,GALAXY,6.2e-05
120846,1e-05,0,GALAXY,6.2e-05
47204,3e-05,0,GALAXY,6.2e-05
14514,3e-05,0,GALAXY,6.2e-05
112685,1e-05,0,GALAXY,6.2e-05
114320,5e-05,0,GALAXY,6.2e-05
148858,,0,,6.2e-05
3273,2e-05,0,GALAXY,6.2e-05
30516,2e-05,0,GALAXY,6.2e-05
86667,1e-05,0,GALAXY,6.2e-05
58400,1e-05,0,GALAXY,6.2e-05
85186,4e-05,0,GALAXY,6.2e-05
125483,,0,,6.2e-05
65748,3e-05,0,GALAXY,6.2e-05
112335,,0,,6.2e-05
43092,2e-05,0,GALAXY,6.2e-05
110069,,0,,6.2e-05
40136,1e-05,0,GALAXY,6.2e-05
59318,3e-05,0,GALAXY,6.2e-05
101380,1e-05,0,GALAXY,6.2e-05
156261,1e-05,0,GALAXY,6.2e-05
68830,1e-05,0,GALAXY,6.2e-05
10049,3e-05,0,GALAXY,6.2e-05
27580,3e-05,0,GALAXY,6.2e-05
155839,1e-05,0,GALAXY,6.2e-05
6016,,0,,6.2e-05
16665,1e-05,0,GALAXY,6.2e-05
114202,2e-05,0,GALAXY,6.2e-05
130293,1e-05,0,GALAXY,6.2e-05
112682,1e-05,0,GALAXY,6.2e-05
65066,,0,,6.2e-05
18948,4e-05,0,GALAXY,6.2e-05
114422,2e-05,0,GALAXY,6.2e-05
112994,2e-05,0,GALAXY,6.2e-05
17988,,0,,6.2e-05
77931,2e-05,0,GALAXY,6.2e-05
127765,0.0,0,GALAXY,6.2e-05
42595,2e-05,0,GALAXY,6.2e-05
110895,3e-05,0,GALAXY,6.2e-05
100658,1e-05,0,GALAXY,6.2e-05
60327,3e-05,0,GALAXY,6.2e-05
159427,1e-05,0,GALAXY,6.2e-05
39373,3e-05,0,GALAXY,6.2e-05
74494,1e-05,0,GALAXY,6.2e-05
32641,5e-05,0,GALAXY,6.2e-05
100046,2e-05,0,GALAXY,6.2e-05
122898,1e-05,0,GALAXY,6.2e-05
129653,1e-05,0,GALAXY,6.2e-05
151741,1e-05,0,GALAXY,6.2e-05
151195,1e-05,0,GALAXY,6.2e-05
89134,1e-05,0,GALAXY,6.2e-05
103145,1e-05,0,GALAXY,6.2e-05
6024,3e-05,0,GALAXY,6.2e-05
159355,1e-05,0,GALAXY,6.2e-05
151221,2e-05,0,GALAXY,6.2e-05
84794,2e-05,0,GALAXY,6.2e-05
30564,,0,,6.2e-05
128844,1e-05,0,GALAXY,6.2e-05
46430,2e-05,0,GALAXY,6.2e-05
83798,2e-05,0,GALAXY,6.2e-05
150494,1e-05,0,GALAXY,6.2e-05
4080,2e-05,0,GALAXY,6.2e-05
113329,1e-05,0,GALAXY,6.2e-05
70422,1e-05,0,GALAXY,6.2e-05
40819,,0,,6.2e-05
12890,2e-05,0,GALAXY,6.2e-05
336,3e-05,0,GALAXY,6.2e-05
13301,3e-05,0,GALAXY,6.2e-05
9043,2e-05,0,GALAXY,6.2e-05
58739,,0,,6.2e-05
72719,2e-05,0,GALAXY,6.2e-05
384,3e-05,0,GALAXY,6.2e-05
130034,2e-05,0,GALAXY,6.2e-05
74139,4e-05,0,GALAXY,6.2e-05
50614,3e-05,0,GALAXY,6.2e-05
100478,1e-05,0,GALAXY,6.2e-05
70088,2e-05,0,GALAXY,6.2e-05
1620,2e-05,0,GALAXY,6.2e-05
104900,3e-05,0,GALAXY,6.2e-05
120881,,0,,6.2e-05
159559,1e-05,0,GALAXY,6.2e-05
25160,,0,,6.2e-05
148192,2e-05,0,GALAXY,6.2e-05
356,1e-05,0,GALAXY,6.2e-05
48124,1e-05,0,GALAXY,6.2e-05
43405,3e-05,0,GALAXY,6.2e-05
16288,1e-05,0,GALAXY,6.2e-05
113520,1e-05,0,GALAXY,6.2e-05
88555,4e-05,0,GALAXY,6.2e-05
104277,4e-05,0,GALAXY,6.2e-05
58737,1e-05,0,GALAXY,6.2e-05
82663,,0,,6.2e-05
113352,2e-05,0,GALAXY,6.2e-05
38947,,0,,6.2e-05
40339,,0,,6.2e-05
138212,1e-05,0,GALAXY,6.2e-05
77992,1e-05,0,GALAXY,6.2e-05
3256,1e-05,0,GALAXY,6.2e-05
43807,3e-05,0,GALAXY,6.2e-05
126711,1e-05,0,GALAXY,6.2e-05
35388,1e-05,0,GALAXY,6.2e-05
158244,,0,,6.2e-05
35703,,0,,6.2e-05
48819,2e-05,0,GALAXY,6.2e-05
47359,,0,,6.2e-05
1647,,0,,6.2e-05
18219,1e-05,0,GALAXY,6.2e-05
120425,2e-05,0,GALAXY,6.2e-05
114111,3e-05,0,GALAXY,6.2e-05
133756,1e-05,0,GALAXY,6.2e-05
15375,3e-05,0,GALAXY,6.2e-05
70536,4e-05,0,GALAXY,6.2e-05
76728,1e-05,0,GALAXY,6.2e-05
30296,,0,,6.2e-05
104890,1e-05,0,GALAXY,6.2e-05
134099,1e-05,0,GALAXY,6.2e-05
63970,3e-05,0,GALAXY,6.2e-05
88516,1e-05,0,GALAXY,6.2e-05
88514,,0,,6.2e-05
125863,3e-05,0,GALAXY,6.2e-05
42127,2e-05,0,GALAXY,6.2e-05
151720,1e-05,0,GALAXY,6.2e-05
127945,2e-05,0,GALAXY,6.2e-05
35242,2e-05,0,GALAXY,6.2e-05
48802,3e-05,0,GALAXY,6.2e-05
62320,4e-05,0,GALAXY,6.2e-05
7453,1e-05,0,GALAXY,6.2e-05
153008,1e-05,0,GALAXY,6.2e-05
72050,1e-05,0,GALAXY,6.2e-05
31062,2e-05,0,GALAXY,6.2e-05
122142,,0,,6.2e-05
152059,1e-05,0,GALAXY,6.2e-05
51275,,0,,6.2e-05
116739,2e-05,0,GALAXY,6.2e-05
92641,,0,,6.2e-05
70885,2e-05,0,GALAXY,6.2e-05
123438,1e-05,0,GALAXY,6.2e-05
139273,1e-05,0,GALAXY,6.2e-05
12113,2e-05,0,GALAXY,6.2e-05
34398,4e-05,0,GALAXY,6.2e-05
159460,,0,,6.2e-05
90904,1e-05,0,GALAXY,6.2e-05
63751,1e-05,0,GALAXY,6.2e-05
30695,3e-05,0,GALAXY,6.2e-05
80868,1e-05,0,GALAXY,6.2e-05
154260,1e-05,0,GALAXY,6.2e-05
94855,2e-05,0,GALAXY,6.2e-05
92630,2e-05,0,GALAXY,6.2e-05
66935,3e-05,0,GALAXY,6.2e-05
33088,3e-05,0,GALAXY,6.2e-05
80122,2e-05,0,GALAXY,6.2e-05
43658,2e-05,0,GALAXY,6.2e-05
63794,,0,,6.2e-05
3735,2e-05,0,GALAXY,6.2e-05
139979,1e-05,0,GALAXY,6.2e-05
63362,6e-05,0,GALAXY,6.2e-05
92099,,0,,6.2e-05
142160,1e-05,0,GALAXY,6.2e-05
37796,3e-05,0,GALAXY,6.2e-05
141848,,0,,6.2e-05
63632,4e-05,0,GALAXY,6.2e-05
31034,,0,,6.2e-05
75330,1e-05,0,GALAXY,6.2e-05
108203,2e-05,0,GALAXY,6.2e-05
19166,1e-05,0,GALAXY,6.2e-05
142161,1e-05,0,GALAXY,6.2e-05
38695,1e-05,0,GALAXY,6.2e-05
75693,1e-05,0,GALAXY,6.2e-05
103554,2e-05,0,GALAXY,6.2e-05
34476,2e-05,0,GALAXY,6.2e-05
21305,1e-05,0,GALAXY,6.2e-05
97159,1e-05,0,GALAXY,6.2e-05
69502,1e-05,0,GALAXY,6.2e-05
64635,4e-05,0,GALAXY,6.2e-05
52885,2e-05,0,GALAXY,6.2e-05
105881,2e-05,0,GALAXY,6.2e-05
19621,2e-05,0,GALAXY,6.2e-05
37597,,0,,6.2e-05
20475,1e-05,0,GALAXY,6.2e-05
139346,,0,,6.2e-05
76096,1e-05,0,GALAXY,6.2e-05
160882,3e-05,0,GALAXY,6.2e-05
107553,2e-05,0,GALAXY,6.2e-05
23973,1e-05,0,GALAXY,6.2e-05
143910,3e-05,0,GALAXY,6.2e-05
94798,1e-05,0,GALAXY,6.2e-05
112001,,0,,6.2e-05
27217,2e-05,0,GALAXY,6.2e-05
104494,3e-05,0,GALAXY,6.2e-05
67951,2e-05,0,GALAXY,6.2e-05
81033,3e-05,0,GALAXY,6.2e-05
99440,3e-05,0,GALAXY,6.2e-05
14912,3e-05,0,GALAXY,6.2e-05
144784,1e-05,0,GALAXY,6.2e-05
116611,3e-05,0,GALAXY,6.2e-05
75487,2e-05,0,GALAXY,6.2e-05
45575,3e-05,0,GALAXY,6.2e-05
27989,3e-05,0,GALAXY,6.2e-05
94251,,0,,6.2e-05
10153,1e-05,0,GALAXY,6.2e-05
104043,3e-05,0,GALAXY,6.2e-05
80872,,0,,6.2e-05
43936,,0,,6.2e-05
37468,,0,,6.2e-05
14717,2e-05,0,GALAXY,6.2e-05
82240,3e-05,0,GALAXY,6.2e-05
28669,2e-05,0,GALAXY,6.2e-05
154712,,0,,6.2e-05
27985,2e-05,0,GALAXY,6.2e-05
57580,2e-05,0,GALAXY,6.2e-05
52894,,0,,6.2e-05
37946,2e-05,0,GALAXY,6.2e-05
94454,1e-05,0,GALAXY,6.2e-05
123460,,0,,6.2e-05
19980,1e-05,0,GALAXY,6.2e-05
56016,4e-05,0,GALAXY,6.2e-05
5199,2e-05,0,GALAXY,6.2e-05
98786,1e-05,0,GALAXY,6.2e-05
127646,1e-05,0,GALAXY,6.2e-05
5125,2e-05,0,GALAXY,6.2e-05
47734,2e-05,0,GALAXY,6.2e-05
117089,3e-05,0,GALAXY,6.2e-05
75772,,0,,6.2e-05
134758,1e-05,0,GALAXY,6.2e-05
51921,3e-05,0,GALAXY,6.2e-05
71893,2e-05,0,GALAXY,6.2e-05
153760,,0,,6.2e-05
132601,2e-05,0,GALAXY,6.2e-05
123112,2e-05,0,GALAXY,6.2e-05
90877,3e-05,0,GALAXY,6.2e-05
5169,3e-05,0,GALAXY,6.2e-05
128629,1e-05,0,GALAXY,6.2e-05
64038,1e-05,0,GALAXY,6.2e-05
151460,1e-05,0,GALAXY,6.2e-05
119566,,0,,6.2e-05
130492,1e-05,0,GALAXY,6.2e-05
2386,1e-05,0,GALAXY,6.2e-05
28095,,0,,6.2e-05
52953,,0,,6.2e-05
71922,3e-05,0,GALAXY,6.2e-05
45313,5e-05,0,GALAXY,6.2e-05
21632,,0,,6.2e-05
97481,2e-05,0,GALAXY,6.2e-05
81647,1e-05,0,GALAXY,6.2e-05
45311,3e-05,0,GALAXY,6.2e-05
69305,2e-05,0,GALAXY,6.2e-05
94933,1e-05,0,GALAXY,6.2e-05
44456,2e-05,0,GALAXY,6.2e-05
158880,1e-05,0,GALAXY,6.2e-05
144282,,0,,6.2e-05
98520,2e-05,0,GALAXY,6.2e-05
67398,4e-05,0,GALAXY,6.2e-05
34197,1e-05,0,GALAXY,6.2e-05
51211,3e-05,0,GALAXY,6.2e-05
89671,,0,,6.2e-05
52288,,0,,6.2e-05
8026,,0,,6.2e-05
63628,4e-05,0,GALAXY,6.2e-05
39834,1e-05,0,GALAXY,6.2e-05
19670,3e-05,0,GALAXY,6.2e-05
160846,1e-05,0,GALAXY,6.2e-05
38657,4e-05,0,GALAXY,6.2e-05
90784,4e-05,0,GALAXY,6.2e-05
53256,1e-05,0,GALAXY,6.2e-05
126877,,0,,6.2e-05
107287,2e-05,0,GALAXY,6.2e-05
67204,,0,,6.2e-05
19326,1e-05,0,GALAXY,6.2e-05
31278,3e-05,0,GALAXY,6.2e-05
57790,3e-05,0,GALAXY,6.2e-05
74685,3e-05,0,GALAXY,6.2e-05
1424,,0,,6.2e-05
6182,,0,,6.2e-05
125700,,0,,6.2e-05
2060,2e-05,0,GALAXY,6.2e-05
106123,5e-05,0,GALAXY,6.2e-05
64034,,0,,6.2e-05
10508,2e-05,0,GALAXY,6.2e-05
140418,4e-05,0,GALAXY,6.2e-05
10695,3e-05,0,GALAXY,6.2e-05
143051,2e-05,0,GALAXY,6.2e-05
107421,1e-05,0,GALAXY,6.2e-05
124556,3e-05,0,GALAXY,6.2e-05
151480,2e-05,0,GALAXY,6.2e-05
140445,2e-05,0,GALAXY,6.2e-05
47617,3e-05,0,GALAXY,6.2e-05
52620,3e-05,0,GALAXY,6.2e-05
63357,3e-05,0,GALAXY,6.2e-05
130853,1e-05,0,GALAXY,6.2e-05
74797,2e-05,0,GALAXY,6.2e-05
95194,,0,,6.2e-05
97414,2e-05,0,GALAXY,6.2e-05
122333,,0,,6.2e-05
33255,3e-05,0,GALAXY,6.2e-05
93651,,0,,6.2e-05
43716,2e-05,0,GALAXY,6.2e-05
93547,2e-05,0,GALAXY,6.2e-05
115327,,0,,6.2e-05
154750,,0,,6.2e-05
44114,2e-05,0,GALAXY,6.2e-05
53122,,0,,6.2e-05
33223,1e-05,0,GALAXY,6.2e-05
33224,1e-05,0,GALAXY,6.2e-05
141094,4e-05,0,GALAXY,6.2e-05
131492,1e-05,0,GALAXY,6.2e-05
89522,1e-05,0,GALAXY,6.2e-05
98045,3e-05,0,GALAXY,6.2e-05
81430,2e-05,0,GALAXY,6.2e-05
111455,1e-05,0,GALAXY,6.2e-05
81429,2e-05,0,GALAXY,6.2e-05
92384,2e-05,0,GALAXY,6.2e-05
3839,,0,,6.2e-05
99113,2e-05,0,GALAXY,6.2e-05
62477,3e-05,0,GALAXY,6.2e-05
29711,,0,,6.2e-05
94163,1e-05,0,GALAXY,6.2e-05
89499,1e-05,0,GALAXY,6.2e-05
33028,1e-05,0,GALAXY,6.2e-05
11276,1e-05,0,GALAXY,6.2e-05
30834,2e-05,0,GALAXY,6.2e-05
70834,3e-05,0,GALAXY,6.2e-05
63271,1e-05,0,GALAXY,6.2e-05
41456,4e-05,0,GALAXY,6.2e-05
143753,2e-05,0,GALAXY,6.2e-05
122303,,0,,6.2e-05
5802,3e-05,0,GALAXY,6.2e-05
3720,1e-05,0,GALAXY,6.2e-05
93669,1e-05,0,GALAXY,6.2e-05
34796,2e-05,0,GALAXY,6.2e-05
82130,1e-05,0,GALAXY,6.2e-05
124929,3e-05,0,GALAXY,6.2e-05
73575,2e-05,0,GALAXY,6.2e-05
146262,1e-05,0,GALAXY,6.2e-05
79813,,0,,6.2e-05
2649,3e-05,0,GALAXY,6.2e-05
152624,1e-05,0,GALAXY,6.2e-05
141468,3e-05,0,GALAXY,6.2e-05
66901,2e-05,0,GALAXY,6.2e-05
55098,,0,,6.2e-05
132330,1e-05,0,GALAXY,6.2e-05
53970,2e-05,0,GALAXY,6.2e-05
125352,,0,,6.2e-05
153799,1e-05,0,GALAXY,6.2e-05
80933,1e-05,0,GALAXY,6.2e-05
105821,1e-05,0,GALAXY,6.2e-05
1785,3e-05,0,GALAXY,6.2e-05
118064,3e-05,0,GALAXY,6.2e-05
